Date,Realised/Wind Onshore in MAW
2015-03-22 10:15:00,3862
2015-03-22 10:30:00,3691
2015-03-22 10:45:00,3388
2015-03-22 11:00:00,3171
2015-03-22 11:15:00,2907
2015-03-22 11:30:00,2689
2015-03-22 11:45:00,2498
2015-03-22 12:00:00,2377
2015-03-22 12:15:00,2248
2015-03-22 12:30:00,2122
2015-03-22 12:45:00,2004
2015-03-22 13:00:00,1858
2015-03-22 13:15:00,1868
2015-03-22 13:30:00,1901
2015-03-22 13:45:00,1800
2015-03-22 14:00:00,1740
2015-03-22 14:15:00,1670
2015-03-22 14:30:00,1570
2015-03-22 14:45:00,1552
2015-03-22 15:00:00,1528
2015-03-22 15:15:00,1466
2015-03-22 15:30:00,1469
2015-03-22 15:45:00,1431
2015-03-22 16:00:00,1415
2015-03-22 16:15:00,1395
2015-03-22 16:30:00,1388
2015-03-22 16:45:00,1301
2015-03-22 17:00:00,1238
2015-03-22 17:15:00,1185
2015-03-22 17:30:00,1298
2015-03-22 17:45:00,1336
2015-03-22 18:00:00,1469
2015-03-22 18:15:00,1690
2015-03-22 18:30:00,1934
2015-03-22 18:45:00,2118
2015-03-22 19:00:00,2313
2015-03-22 19:15:00,2432
2015-03-22 19:30:00,2546
2015-03-22 19:45:00,2589
2015-03-22 20:00:00,2714
2015-03-22 20:15:00,2902
2015-03-22 20:30:00,3066
2015-03-22 20:45:00,3220
2015-03-22 21:00:00,3351
2015-03-22 21:15:00,3464
2015-03-22 21:30:00,3490
2015-03-22 21:45:00,3496
2015-03-22 22:00:00,3471
2015-03-22 22:15:00,3492
2015-03-22 22:30:00,3496
2015-03-22 22:45:00,3568
2015-03-22 23:00:00,3642
2015-03-22 23:15:00,3706
2015-03-22 23:30:00,3779
2015-03-22 23:45:00,3899
2015-03-23 00:00:00,3763
2015-03-23 00:15:00,3623
2015-03-23 00:30:00,3449
2015-03-23 00:45:00,3338
2015-03-23 01:00:00,3244
2015-03-23 01:15:00,3168
2015-03-23 01:30:00,3137
2015-03-23 01:45:00,3113
2015-03-23 02:00:00,3076
2015-03-23 02:15:00,3008
2015-03-23 02:30:00,2970
2015-03-23 02:45:00,2933
2015-03-23 03:00:00,2883
2015-03-23 03:15:00,2810
2015-03-23 03:30:00,2781
2015-03-23 03:45:00,2757
2015-03-23 04:00:00,2743
2015-03-23 04:15:00,2762
2015-03-23 04:30:00,2754
2015-03-23 04:45:00,2711
2015-03-23 05:00:00,2768
2015-03-23 05:15:00,2802
2015-03-23 05:30:00,2863
2015-03-23 05:45:00,2929
2015-03-23 06:00:00,2893
2015-03-23 06:15:00,2822
2015-03-23 06:30:00,2650
2015-03-23 06:45:00,2527
2015-03-23 07:00:00,2234
2015-03-23 07:15:00,1880
2015-03-23 07:30:00,1641
2015-03-23 07:45:00,1484
2015-03-23 08:00:00,1379
2015-03-23 08:15:00,1337
2015-03-23 08:30:00,1394
2015-03-23 08:45:00,1524
2015-03-23 09:00:00,1574
2015-03-23 09:15:00,1703
2015-03-23 09:30:00,1770
2015-03-23 09:45:00,1791
2015-03-23 10:00:00,1777
2015-03-23 10:15:00,1836
2015-03-23 10:30:00,1899
2015-03-23 10:45:00,1989
2015-03-23 11:00:00,2076
2015-03-23 11:15:00,2249
2015-03-23 11:30:00,2369
2015-03-23 11:45:00,2435
2015-03-23 12:00:00,2484
2015-03-23 12:15:00,2526
2015-03-23 12:30:00,2461
2015-03-23 12:45:00,2551
2015-03-23 13:00:00,2623
2015-03-23 13:15:00,2747
2015-03-23 13:30:00,2774
2015-03-23 13:45:00,2794
2015-03-23 14:00:00,2719
2015-03-23 14:15:00,2740
2015-03-23 14:30:00,2786
2015-03-23 14:45:00,2593
2015-03-23 15:00:00,2515
2015-03-23 15:15:00,2425
2015-03-23 15:30:00,2368
2015-03-23 15:45:00,2265
2015-03-23 16:00:00,2075
2015-03-23 16:15:00,1942
2015-03-23 16:30:00,1776
2015-03-23 16:45:00,1594
2015-03-23 17:00:00,1569
2015-03-23 17:15:00,1596
2015-03-23 17:30:00,1547
2015-03-23 17:45:00,1525
2015-03-23 18:00:00,1481
2015-03-23 18:15:00,1423
2015-03-23 18:30:00,1414
2015-03-23 18:45:00,1394
2015-03-23 19:00:00,1365
2015-03-23 19:15:00,1330
2015-03-23 19:30:00,1392
2015-03-23 19:45:00,1398
2015-03-23 20:00:00,1430
2015-03-23 20:15:00,1404
2015-03-23 20:30:00,1386
2015-03-23 20:45:00,1434
2015-03-23 21:00:00,1475
2015-03-23 21:15:00,1477
2015-03-23 21:30:00,1465
2015-03-23 21:45:00,1449
2015-03-23 22:00:00,1471
2015-03-23 22:15:00,1552
2015-03-23 22:30:00,1550
2015-03-23 22:45:00,1497
2015-03-23 23:00:00,1453
2015-03-23 23:15:00,1414
2015-03-23 23:30:00,1321
2015-03-23 23:45:00,1211
2015-03-24 00:00:00,1184
2015-03-24 00:15:00,1169
2015-03-24 00:30:00,1116
2015-03-24 00:45:00,1066
2015-03-24 01:00:00,1037
2015-03-24 01:15:00,975
2015-03-24 01:30:00,963
2015-03-24 01:45:00,941
2015-03-24 02:00:00,963
2015-03-24 02:15:00,904
2015-03-24 02:30:00,907
2015-03-24 02:45:00,910
2015-03-24 03:00:00,895
2015-03-24 03:15:00,855
2015-03-24 03:30:00,805
2015-03-24 03:45:00,771
2015-03-24 04:00:00,748
2015-03-24 04:15:00,749
2015-03-24 04:30:00,732
2015-03-24 04:45:00,712
2015-03-24 05:00:00,724
2015-03-24 05:15:00,744
2015-03-24 05:30:00,750
2015-03-24 05:45:00,809
2015-03-24 06:00:00,876
2015-03-24 06:15:00,893
2015-03-24 06:30:00,834
2015-03-24 06:45:00,774
2015-03-24 07:00:00,738
2015-03-24 07:15:00,655
2015-03-24 07:30:00,528
2015-03-24 07:45:00,437
2015-03-24 08:00:00,391
2015-03-24 08:15:00,349
2015-03-24 08:30:00,364
2015-03-24 08:45:00,400
2015-03-24 09:00:00,401
2015-03-24 09:15:00,407
2015-03-24 09:30:00,410
2015-03-24 09:45:00,400
2015-03-24 10:00:00,426
2015-03-24 10:15:00,423
2015-03-24 10:30:00,403
2015-03-24 10:45:00,389
2015-03-24 11:00:00,416
2015-03-24 11:15:00,415
2015-03-24 11:30:00,411
2015-03-24 11:45:00,449
2015-03-24 12:00:00,456
2015-03-24 12:15:00,431
2015-03-24 12:30:00,463
2015-03-24 12:45:00,466
2015-03-24 13:00:00,482
2015-03-24 13:15:00,474
2015-03-24 13:30:00,471
2015-03-24 13:45:00,465
2015-03-24 14:00:00,457
2015-03-24 14:15:00,439
2015-03-24 14:30:00,434
2015-03-24 14:45:00,416
2015-03-24 15:00:00,391
2015-03-24 15:15:00,404
2015-03-24 15:30:00,404
2015-03-24 15:45:00,391
2015-03-24 16:00:00,399
2015-03-24 16:15:00,402
2015-03-24 16:30:00,432
2015-03-24 16:45:00,460
2015-03-24 17:00:00,515
2015-03-24 17:15:00,569
2015-03-24 17:30:00,648
2015-03-24 17:45:00,691
2015-03-24 18:00:00,745
2015-03-24 18:15:00,828
2015-03-24 18:30:00,915
2015-03-24 18:45:00,1068
2015-03-24 19:00:00,1219
2015-03-24 19:15:00,1377
2015-03-24 19:30:00,1500
2015-03-24 19:45:00,1543
2015-03-24 20:00:00,1642
2015-03-24 20:15:00,1690
2015-03-24 20:30:00,1754
2015-03-24 20:45:00,1796
2015-03-24 21:00:00,1871
2015-03-24 21:15:00,1967
2015-03-24 21:30:00,2003
2015-03-24 21:45:00,2107
2015-03-24 22:00:00,2225
2015-03-24 22:15:00,2228
2015-03-24 22:30:00,2304
2015-03-24 22:45:00,2408
2015-03-24 23:00:00,2536
2015-03-24 23:15:00,2697
2015-03-24 23:30:00,2877
2015-03-24 23:45:00,3016
2015-03-25 00:00:00,3089
2015-03-25 00:15:00,3087
2015-03-25 00:30:00,3138
2015-03-25 00:45:00,3128
2015-03-25 01:00:00,3149
2015-03-25 01:15:00,3228
2015-03-25 01:30:00,3350
2015-03-25 01:45:00,3432
2015-03-25 02:00:00,3449
2015-03-25 02:15:00,3564
2015-03-25 02:30:00,3647
2015-03-25 02:45:00,3851
2015-03-25 03:00:00,4061
2015-03-25 03:15:00,4033
2015-03-25 03:30:00,4147
2015-03-25 03:45:00,4341
2015-03-25 04:00:00,4358
2015-03-25 04:15:00,4375
2015-03-25 04:30:00,4390
2015-03-25 04:45:00,4374
2015-03-25 05:00:00,4474
2015-03-25 05:15:00,4464
2015-03-25 05:30:00,4676
2015-03-25 05:45:00,4991
2015-03-25 06:00:00,5124
2015-03-25 06:15:00,5226
2015-03-25 06:30:00,5306
2015-03-25 06:45:00,5307
2015-03-25 07:00:00,5085
2015-03-25 07:15:00,4745
2015-03-25 07:30:00,4479
2015-03-25 07:45:00,4291
2015-03-25 08:00:00,4185
2015-03-25 08:15:00,4075
2015-03-25 08:30:00,4006
2015-03-25 08:45:00,4102
2015-03-25 09:00:00,4241
2015-03-25 09:15:00,4151
2015-03-25 09:30:00,4213
2015-03-25 09:45:00,4292
2015-03-25 10:00:00,4327
2015-03-25 10:15:00,4395
2015-03-25 10:30:00,4585
2015-03-25 10:45:00,4576
2015-03-25 11:00:00,4735
2015-03-25 11:15:00,5059
2015-03-25 11:30:00,5220
2015-03-25 11:45:00,5207
2015-03-25 12:00:00,5310
2015-03-25 12:15:00,5333
2015-03-25 12:30:00,5332
2015-03-25 12:45:00,5285
2015-03-25 13:00:00,5435
2015-03-25 13:15:00,5484
2015-03-25 13:30:00,5612
2015-03-25 13:45:00,5640
2015-03-25 14:00:00,5684
2015-03-25 14:15:00,5628
2015-03-25 14:30:00,5589
2015-03-25 14:45:00,5708
2015-03-25 15:00:00,5840
2015-03-25 15:15:00,5915
2015-03-25 15:30:00,5913
2015-03-25 15:45:00,5726
2015-03-25 16:00:00,5874
2015-03-25 16:15:00,6101
2015-03-25 16:30:00,6366
2015-03-25 16:45:00,6520
2015-03-25 17:00:00,6625
2015-03-25 17:15:00,6782
2015-03-25 17:30:00,7094
2015-03-25 17:45:00,7181
2015-03-25 18:00:00,7278
2015-03-25 18:15:00,7455
2015-03-25 18:30:00,7734
2015-03-25 18:45:00,7991
2015-03-25 19:00:00,8079
2015-03-25 19:15:00,8003
2015-03-25 19:30:00,7928
2015-03-25 19:45:00,8014
2015-03-25 20:00:00,8071
2015-03-25 20:15:00,8116
2015-03-25 20:30:00,8179
2015-03-25 20:45:00,8274
2015-03-25 21:00:00,7999
2015-03-25 21:15:00,7928
2015-03-25 21:30:00,7885
2015-03-25 21:45:00,7875
2015-03-25 22:00:00,7922
2015-03-25 22:15:00,7864
2015-03-25 22:30:00,7674
2015-03-25 22:45:00,7623
2015-03-25 23:00:00,7681
2015-03-25 23:15:00,7661
2015-03-25 23:30:00,7633
2015-03-25 23:45:00,7702
2015-03-26 00:00:00,7647
2015-03-26 00:15:00,7589
2015-03-26 00:30:00,7441
2015-03-26 00:45:00,7583
2015-03-26 01:00:00,7598
2015-03-26 01:15:00,7423
2015-03-26 01:30:00,7265
2015-03-26 01:45:00,7146
2015-03-26 02:00:00,6961
2015-03-26 02:15:00,6820
2015-03-26 02:30:00,6646
2015-03-26 02:45:00,6373
2015-03-26 03:00:00,6048
2015-03-26 03:15:00,5783
2015-03-26 03:30:00,5539
2015-03-26 03:45:00,5339
2015-03-26 04:00:00,5087
2015-03-26 04:15:00,5036
2015-03-26 04:30:00,4792
2015-03-26 04:45:00,4591
2015-03-26 05:00:00,4446
2015-03-26 05:15:00,4238
2015-03-26 05:30:00,4163
2015-03-26 05:45:00,4103
2015-03-26 06:00:00,3927
2015-03-26 06:15:00,3760
2015-03-26 06:30:00,3539
2015-03-26 06:45:00,3359
2015-03-26 07:00:00,3256
2015-03-26 07:15:00,3110
2015-03-26 07:30:00,3016
2015-03-26 07:45:00,2931
2015-03-26 08:00:00,3059
2015-03-26 08:15:00,3044
2015-03-26 08:30:00,3104
2015-03-26 08:45:00,3148
2015-03-26 09:00:00,3152
2015-03-26 09:15:00,3159
2015-03-26 09:30:00,3110
2015-03-26 09:45:00,3130
2015-03-26 10:00:00,3219
2015-03-26 10:15:00,3201
2015-03-26 10:30:00,3296
2015-03-26 10:45:00,3406
2015-03-26 11:00:00,3513
2015-03-26 11:15:00,3435
2015-03-26 11:30:00,3539
2015-03-26 11:45:00,3548
2015-03-26 12:00:00,3572
2015-03-26 12:15:00,3566
2015-03-26 12:30:00,3569
2015-03-26 12:45:00,3532
2015-03-26 13:00:00,3574
2015-03-26 13:15:00,3633
2015-03-26 13:30:00,3737
2015-03-26 13:45:00,3767
2015-03-26 14:00:00,3875
2015-03-26 14:15:00,3937
2015-03-26 14:30:00,3891
2015-03-26 14:45:00,3817
2015-03-26 15:00:00,3775
2015-03-26 15:15:00,3794
2015-03-26 15:30:00,3788
2015-03-26 15:45:00,3628
2015-03-26 16:00:00,3342
2015-03-26 16:15:00,3206
2015-03-26 16:30:00,3249
2015-03-26 16:45:00,3288
2015-03-26 17:00:00,3531
2015-03-26 17:15:00,3586
2015-03-26 17:30:00,3441
2015-03-26 17:45:00,3353
2015-03-26 18:00:00,3302
2015-03-26 18:15:00,3464
2015-03-26 18:30:00,3640
2015-03-26 18:45:00,3898
2015-03-26 19:00:00,4034
2015-03-26 19:15:00,4238
2015-03-26 19:30:00,4429
2015-03-26 19:45:00,4522
2015-03-26 20:00:00,4686
2015-03-26 20:15:00,4809
2015-03-26 20:30:00,4920
2015-03-26 20:45:00,5103
2015-03-26 21:00:00,5320
2015-03-26 21:15:00,5471
2015-03-26 21:30:00,5642
2015-03-26 21:45:00,5606
2015-03-26 22:00:00,5516
2015-03-26 22:15:00,5472
2015-03-26 22:30:00,5498
2015-03-26 22:45:00,5540
2015-03-26 23:00:00,5583
2015-03-26 23:15:00,5670
2015-03-26 23:30:00,5661
2015-03-26 23:45:00,5740
2015-03-27 00:00:00,5580
2015-03-27 00:15:00,5695
2015-03-27 00:30:00,5861
2015-03-27 00:45:00,5964
2015-03-27 01:00:00,6067
2015-03-27 01:15:00,6155
2015-03-27 01:30:00,6232
2015-03-27 01:45:00,6319
2015-03-27 02:00:00,6131
2015-03-27 02:15:00,6028
2015-03-27 02:30:00,6165
2015-03-27 02:45:00,6347
2015-03-27 03:00:00,6480
2015-03-27 03:15:00,6483
2015-03-27 03:30:00,6529
2015-03-27 03:45:00,6649
2015-03-27 04:00:00,6886
2015-03-27 04:15:00,6807
2015-03-27 04:30:00,6833
2015-03-27 04:45:00,6862
2015-03-27 05:00:00,6870
2015-03-27 05:15:00,6745
2015-03-27 05:30:00,6791
2015-03-27 05:45:00,6826
2015-03-27 06:00:00,6866
2015-03-27 06:15:00,6724
2015-03-27 06:30:00,6754
2015-03-27 06:45:00,6815
2015-03-27 07:00:00,6902
2015-03-27 07:15:00,7093
2015-03-27 07:30:00,7296
2015-03-27 07:45:00,7647
2015-03-27 08:00:00,8063
2015-03-27 08:15:00,8215
2015-03-27 08:30:00,8527
2015-03-27 08:45:00,8877
2015-03-27 09:00:00,9378
2015-03-27 09:15:00,9743
2015-03-27 09:30:00,10046
2015-03-27 09:45:00,10436
2015-03-27 10:00:00,10352
2015-03-27 10:15:00,10534
2015-03-27 10:30:00,10762
2015-03-27 10:45:00,11018
2015-03-27 11:00:00,11289
2015-03-27 11:15:00,11469
2015-03-27 11:30:00,11755
2015-03-27 11:45:00,11903
2015-03-27 12:00:00,12110
2015-03-27 12:15:00,12462
2015-03-27 12:30:00,13096
2015-03-27 12:45:00,12879
2015-03-27 13:00:00,12843
2015-03-27 13:15:00,13175
2015-03-27 13:30:00,13417
2015-03-27 13:45:00,13182
2015-03-27 14:00:00,13115
2015-03-27 14:15:00,13572
2015-03-27 14:30:00,13275
2015-03-27 14:45:00,13219
2015-03-27 15:00:00,13033
2015-03-27 15:15:00,12881
2015-03-27 15:30:00,12459
2015-03-27 15:45:00,12012
2015-03-27 16:00:00,11242
2015-03-27 16:15:00,10742
2015-03-27 16:30:00,10447
2015-03-27 16:45:00,9838
2015-03-27 17:00:00,9434
2015-03-27 17:15:00,9241
2015-03-27 17:30:00,9055
2015-03-27 17:45:00,9092
2015-03-27 18:00:00,8959
2015-03-27 18:15:00,8954
2015-03-27 18:30:00,9204
2015-03-27 18:45:00,9282
2015-03-27 19:00:00,9322
2015-03-27 19:15:00,9244
2015-03-27 19:30:00,8865
2015-03-27 19:45:00,8684
2015-03-27 20:00:00,8545
2015-03-27 20:15:00,8488
2015-03-27 20:30:00,8382
2015-03-27 20:45:00,8189
2015-03-27 21:00:00,7872
2015-03-27 21:15:00,7693
2015-03-27 21:30:00,7506
2015-03-27 21:45:00,7372
2015-03-27 22:00:00,7147
2015-03-27 22:15:00,6964
2015-03-27 22:30:00,6572
2015-03-27 22:45:00,6296
2015-03-27 23:00:00,6212
2015-03-27 23:15:00,6075
2015-03-27 23:30:00,5843
2015-03-27 23:45:00,5602
2015-03-28 00:00:00,5456
2015-03-28 00:15:00,5382
2015-03-28 00:30:00,5230
2015-03-28 00:45:00,5014
2015-03-28 01:00:00,4879
2015-03-28 01:15:00,4743
2015-03-28 01:30:00,4713
2015-03-28 01:45:00,4606
2015-03-28 02:00:00,4503
2015-03-28 02:15:00,4490
2015-03-28 02:30:00,4429
2015-03-28 02:45:00,4313
2015-03-28 03:00:00,4226
2015-03-28 03:15:00,3966
2015-03-28 03:30:00,3690
2015-03-28 03:45:00,3431
2015-03-28 04:00:00,3199
2015-03-28 04:15:00,3073
2015-03-28 04:30:00,2969
2015-03-28 04:45:00,2898
2015-03-28 05:00:00,2710
2015-03-28 05:15:00,2577
2015-03-28 05:30:00,2558
2015-03-28 05:45:00,2495
2015-03-28 06:00:00,2380
2015-03-28 06:15:00,2177
2015-03-28 06:30:00,2050
2015-03-28 06:45:00,1975
2015-03-28 07:00:00,1882
2015-03-28 07:15:00,1748
2015-03-28 07:30:00,1769
2015-03-28 07:45:00,1732
2015-03-28 08:00:00,1712
2015-03-28 08:15:00,1835
2015-03-28 08:30:00,2094
2015-03-28 08:45:00,2522
2015-03-28 09:00:00,2916
2015-03-28 09:15:00,3407
2015-03-28 09:30:00,3971
2015-03-28 09:45:00,4448
2015-03-28 10:00:00,4792
2015-03-28 10:15:00,5269
2015-03-28 10:30:00,5572
2015-03-28 10:45:00,5889
2015-03-28 11:00:00,6222
2015-03-28 11:15:00,6323
2015-03-28 11:30:00,6547
2015-03-28 11:45:00,6745
2015-03-28 12:00:00,7068
2015-03-28 12:15:00,7070
2015-03-28 12:30:00,7371
2015-03-28 12:45:00,7563
2015-03-28 13:00:00,7835
2015-03-28 13:15:00,8069
2015-03-28 13:30:00,8294
2015-03-28 13:45:00,8534
2015-03-28 14:00:00,8914
2015-03-28 14:15:00,9227
2015-03-28 14:30:00,9453
2015-03-28 14:45:00,9325
2015-03-28 15:00:00,9593
2015-03-28 15:15:00,9718
2015-03-28 15:30:00,9950
2015-03-28 15:45:00,10119
2015-03-28 16:00:00,9888
2015-03-28 16:15:00,10099
2015-03-28 16:30:00,10348
2015-03-28 16:45:00,10549
2015-03-28 17:00:00,11000
2015-03-28 17:15:00,11657
2015-03-28 17:30:00,12410
2015-03-28 17:45:00,12846
2015-03-28 18:00:00,13337
2015-03-28 18:15:00,14056
2015-03-28 18:30:00,14191
2015-03-28 18:45:00,14422
2015-03-28 19:00:00,14305
2015-03-28 19:15:00,14713
2015-03-28 19:30:00,15161
2015-03-28 19:45:00,15467
2015-03-28 20:00:00,15433
2015-03-28 20:15:00,15545
2015-03-28 20:30:00,15592
2015-03-28 20:45:00,16028
2015-03-28 21:00:00,15970
2015-03-28 21:15:00,15980
2015-03-28 21:30:00,16019
2015-03-28 21:45:00,16245
2015-03-28 22:00:00,16694
2015-03-28 22:15:00,16752
2015-03-28 22:30:00,16695
2015-03-28 22:45:00,16771
2015-03-28 23:00:00,16895
2015-03-28 23:15:00,17206
2015-03-28 23:30:00,17173
2015-03-28 23:45:00,17189
2015-03-29 00:00:00,17288
2015-03-29 00:15:00,17475
2015-03-29 00:30:00,17642
2015-03-29 00:45:00,17696
2015-03-29 01:00:00,18092
2015-03-29 01:15:00,18445
2015-03-29 01:30:00,18669
2015-03-29 01:45:00,18611
2015-03-29 02:00:00,18459
2015-03-29 02:15:00,18759
2015-03-29 02:30:00,20097
2015-03-29 02:45:00,20274
2015-03-29 03:00:00,20346
2015-03-29 03:15:00,20566
2015-03-29 03:30:00,21015
2015-03-29 03:45:00,21021
2015-03-29 04:00:00,20895
2015-03-29 04:15:00,20982
2015-03-29 04:30:00,21256
2015-03-29 04:45:00,20896
2015-03-29 05:00:00,20376
2015-03-29 05:15:00,20670
2015-03-29 05:30:00,20758
2015-03-29 05:45:00,20234
2015-03-29 06:00:00,20043
2015-03-29 06:15:00,20321
2015-03-29 06:30:00,20571
2015-03-29 06:45:00,20529
2015-03-29 07:00:00,20569
2015-03-29 07:15:00,20663
2015-03-29 07:30:00,20665
2015-03-29 07:45:00,20826
2015-03-29 08:00:00,20773
2015-03-29 08:15:00,20900
2015-03-29 08:30:00,21265
2015-03-29 08:45:00,21121
2015-03-29 09:00:00,20958
2015-03-29 09:15:00,20665
2015-03-29 09:30:00,20367
2015-03-29 09:45:00,20226
2015-03-29 10:00:00,20104
2015-03-29 10:15:00,19891
2015-03-29 10:30:00,19990
2015-03-29 10:45:00,19815
2015-03-29 11:00:00,19388
2015-03-29 11:15:00,19061
2015-03-29 11:30:00,18554
2015-03-29 11:45:00,18539
2015-03-29 12:00:00,18139
2015-03-29 12:15:00,17664
2015-03-29 12:30:00,17263
2015-03-29 12:45:00,17063
2015-03-29 13:00:00,17433
2015-03-29 13:15:00,17054
2015-03-29 13:30:00,16620
2015-03-29 13:45:00,16211
2015-03-29 14:00:00,16435
2015-03-29 14:15:00,16219
2015-03-29 14:30:00,16042
2015-03-29 14:45:00,15967
2015-03-29 15:00:00,15912
2015-03-29 15:15:00,16009
2015-03-29 15:30:00,16318
2015-03-29 15:45:00,16696
2015-03-29 16:00:00,16886
2015-03-29 16:15:00,17180
2015-03-29 16:30:00,17777
2015-03-29 16:45:00,18171
2015-03-29 17:00:00,18970
2015-03-29 17:15:00,19669
2015-03-29 17:30:00,20483
2015-03-29 17:45:00,21426
2015-03-29 18:00:00,22184
2015-03-29 18:15:00,22693
2015-03-29 18:30:00,23176
2015-03-29 18:45:00,23963
2015-03-29 19:00:00,24404
2015-03-29 19:15:00,25188
2015-03-29 19:30:00,25677
2015-03-29 19:45:00,26524
2015-03-29 20:00:00,26579
2015-03-29 20:15:00,26805
2015-03-29 20:30:00,27131
2015-03-29 20:45:00,27288
2015-03-29 21:00:00,26775
2015-03-29 21:15:00,26982
2015-03-29 21:30:00,27156
2015-03-29 21:45:00,26648
2015-03-29 22:00:00,21334
2015-03-29 22:15:00,21439
2015-03-29 22:30:00,22000
2015-03-29 22:45:00,22173
2015-03-29 23:00:00,22205
2015-03-29 23:15:00,22268
2015-03-29 23:30:00,22294
2015-03-29 23:45:00,21883
2015-03-30 00:00:00,21872
2015-03-30 00:15:00,21664
2015-03-30 00:30:00,21583
2015-03-30 00:45:00,21388
2015-03-30 01:00:00,21381
2015-03-30 01:15:00,21301
2015-03-30 01:30:00,20817
2015-03-30 01:45:00,20887
2015-03-30 02:00:00,20814
2015-03-30 02:15:00,20387
2015-03-30 02:30:00,20284
2015-03-30 02:45:00,20546
2015-03-30 03:00:00,20546
2015-03-30 03:15:00,20204
2015-03-30 03:30:00,20016
2015-03-30 03:45:00,20347
2015-03-30 04:00:00,21149
2015-03-30 04:15:00,21150
2015-03-30 04:30:00,20889
2015-03-30 04:45:00,21169
2015-03-30 05:00:00,21315
2015-03-30 05:15:00,21495
2015-03-30 05:30:00,21259
2015-03-30 05:45:00,21761
2015-03-30 06:00:00,22112
2015-03-30 06:15:00,22099
2015-03-30 06:30:00,21696
2015-03-30 06:45:00,22092
2015-03-30 07:00:00,22120
2015-03-30 07:15:00,21988
2015-03-30 07:30:00,22184
2015-03-30 07:45:00,22566
2015-03-30 08:00:00,22045
2015-03-30 08:15:00,21959
2015-03-30 08:30:00,21739
2015-03-30 08:45:00,21543
2015-03-30 09:00:00,21605
2015-03-30 09:15:00,21663
2015-03-30 09:30:00,21576
2015-03-30 09:45:00,21794
2015-03-30 10:00:00,21482
2015-03-30 10:15:00,21458
2015-03-30 10:30:00,22137
2015-03-30 10:45:00,22141
2015-03-30 11:00:00,22164
2015-03-30 11:15:00,22044
2015-03-30 11:30:00,22064
2015-03-30 11:45:00,21931
2015-03-30 12:00:00,22293
2015-03-30 12:15:00,22278
2015-03-30 12:30:00,22234
2015-03-30 12:45:00,22425
2015-03-30 13:00:00,22031
2015-03-30 13:15:00,21798
2015-03-30 13:30:00,22252
2015-03-30 13:45:00,22257
2015-03-30 14:00:00,22336
2015-03-30 14:15:00,22213
2015-03-30 14:30:00,21990
2015-03-30 14:45:00,21842
2015-03-30 15:00:00,21743
2015-03-30 15:15:00,21979
2015-03-30 15:30:00,21884
2015-03-30 15:45:00,21941
2015-03-30 16:00:00,22329
2015-03-30 16:15:00,21756
2015-03-30 16:30:00,21732
2015-03-30 16:45:00,21360
2015-03-30 17:00:00,20831
2015-03-30 17:15:00,20432
2015-03-30 17:30:00,20175
2015-03-30 17:45:00,19476
2015-03-30 18:00:00,18627
2015-03-30 18:15:00,17988
2015-03-30 18:30:00,17716
2015-03-30 18:45:00,17513
2015-03-30 19:00:00,16786
2015-03-30 19:15:00,16236
2015-03-30 19:30:00,15704
2015-03-30 19:45:00,15628
2015-03-30 20:00:00,15364
2015-03-30 20:15:00,15272
2015-03-30 20:30:00,15075
2015-03-30 20:45:00,14986
2015-03-30 21:00:00,14757
2015-03-30 21:15:00,14119
2015-03-30 21:30:00,13678
2015-03-30 21:45:00,13690
2015-03-30 22:00:00,16770
2015-03-30 22:15:00,16446
2015-03-30 22:30:00,16597
2015-03-30 22:45:00,16884
2015-03-30 23:00:00,17183
2015-03-30 23:15:00,17429
2015-03-30 23:30:00,17560
2015-03-30 23:45:00,17861
2015-03-31 00:00:00,17899
2015-03-31 00:15:00,17936
2015-03-31 00:30:00,18356
2015-03-31 00:45:00,18534
2015-03-31 01:00:00,18449
2015-03-31 01:15:00,18594
2015-03-31 01:30:00,18587
2015-03-31 01:45:00,19019
2015-03-31 02:00:00,19473
2015-03-31 02:15:00,19766
2015-03-31 02:30:00,20240
2015-03-31 02:45:00,20315
2015-03-31 03:00:00,20616
2015-03-31 03:15:00,20820
2015-03-31 03:30:00,21048
2015-03-31 03:45:00,21607
2015-03-31 04:00:00,22801
2015-03-31 04:15:00,23608
2015-03-31 04:30:00,24102
2015-03-31 04:45:00,24494
2015-03-31 05:00:00,25175
2015-03-31 05:15:00,25635
2015-03-31 05:30:00,26271
2015-03-31 05:45:00,26535
2015-03-31 06:00:00,27023
2015-03-31 06:15:00,27493
2015-03-31 06:30:00,27496
2015-03-31 06:45:00,27544
2015-03-31 07:00:00,27411
2015-03-31 07:15:00,27364
2015-03-31 07:30:00,27633
2015-03-31 07:45:00,27808
2015-03-31 08:00:00,27878
2015-03-31 08:15:00,27890
2015-03-31 08:30:00,27577
2015-03-31 08:45:00,27686
2015-03-31 09:00:00,27278
2015-03-31 09:15:00,27415
2015-03-31 09:30:00,27262
2015-03-31 09:45:00,27155
2015-03-31 10:00:00,27160
2015-03-31 10:15:00,27173
2015-03-31 10:30:00,27117
2015-03-31 10:45:00,27173
2015-03-31 11:00:00,27485
2015-03-31 11:15:00,27268
2015-03-31 11:30:00,27014
2015-03-31 11:45:00,27025
2015-03-31 12:00:00,27423
2015-03-31 12:15:00,27466
2015-03-31 12:30:00,27444
2015-03-31 12:45:00,26966
2015-03-31 13:00:00,26613
2015-03-31 13:15:00,26136
2015-03-31 13:30:00,25675
