Date,Realised/Wind Onshore in MAW
2017-02-08 14:15:00,4320
2017-02-08 14:30:00,4328
2017-02-08 14:45:00,4316
2017-02-08 15:00:00,4311
2017-02-08 15:15:00,4272
2017-02-08 15:30:00,4251
2017-02-08 15:45:00,4280
2017-02-08 16:00:00,4255
2017-02-08 16:15:00,4443
2017-02-08 16:30:00,4576
2017-02-08 16:45:00,4701
2017-02-08 17:00:00,4824
2017-02-08 17:15:00,4845
2017-02-08 17:30:00,4926
2017-02-08 17:45:00,4935
2017-02-08 18:00:00,4968
2017-02-08 18:15:00,4972
2017-02-08 18:30:00,4920
2017-02-08 18:45:00,4790
2017-02-08 19:00:00,4806
2017-02-08 19:15:00,4766
2017-02-08 19:30:00,4557
2017-02-08 19:45:00,4388
2017-02-08 20:00:00,4427
2017-02-08 20:15:00,4423
2017-02-08 20:30:00,4364
2017-02-08 20:45:00,4346
2017-02-08 21:00:00,4304
2017-02-08 21:15:00,4323
2017-02-08 21:30:00,4230
2017-02-08 21:45:00,4187
2017-02-08 22:00:00,4161
2017-02-08 22:15:00,4137
2017-02-08 22:30:00,4149
2017-02-08 22:45:00,4151
2017-02-08 23:00:00,4003
2017-02-08 23:15:00,3963
2017-02-08 23:30:00,3866
2017-02-08 23:45:00,3850
2017-02-09 00:00:00,3812
2017-02-09 00:15:00,3783
2017-02-09 00:30:00,3840
2017-02-09 00:45:00,3897
2017-02-09 01:00:00,3909
2017-02-09 01:15:00,3932
2017-02-09 01:30:00,3937
2017-02-09 01:45:00,3999
2017-02-09 02:00:00,4014
2017-02-09 02:15:00,4064
2017-02-09 02:30:00,4045
2017-02-09 02:45:00,4039
2017-02-09 03:00:00,4087
2017-02-09 03:15:00,4078
2017-02-09 03:30:00,3975
2017-02-09 03:45:00,4001
2017-02-09 04:00:00,4103
2017-02-09 04:15:00,4160
2017-02-09 04:30:00,4195
2017-02-09 04:45:00,4194
2017-02-09 05:00:00,4108
2017-02-09 05:15:00,3984
2017-02-09 05:30:00,4007
2017-02-09 05:45:00,4006
2017-02-09 06:00:00,4120
2017-02-09 06:15:00,4290
2017-02-09 06:30:00,4301
2017-02-09 06:45:00,4348
2017-02-09 07:00:00,4370
2017-02-09 07:15:00,4353
2017-02-09 07:30:00,4412
2017-02-09 07:45:00,4328
2017-02-09 08:00:00,4261
2017-02-09 08:15:00,4223
2017-02-09 08:30:00,4211
2017-02-09 08:45:00,4130
2017-02-09 09:00:00,4249
2017-02-09 09:15:00,4260
2017-02-09 09:30:00,4337
2017-02-09 09:45:00,4395
2017-02-09 10:00:00,4339
2017-02-09 10:15:00,4312
2017-02-09 10:30:00,4369
2017-02-09 10:45:00,4417
2017-02-09 11:00:00,4418
2017-02-09 11:15:00,4493
2017-02-09 11:30:00,4572
2017-02-09 11:45:00,4678
2017-02-09 12:00:00,4856
2017-02-09 12:15:00,5045
2017-02-09 12:30:00,5151
2017-02-09 12:45:00,5237
2017-02-09 13:00:00,5454
2017-02-09 13:15:00,5641
2017-02-09 13:30:00,5914
2017-02-09 13:45:00,6131
2017-02-09 14:00:00,6385
2017-02-09 14:15:00,6717
2017-02-09 14:30:00,7235
2017-02-09 14:45:00,7471
2017-02-09 15:00:00,7458
2017-02-09 15:15:00,7532
2017-02-09 15:30:00,7501
2017-02-09 15:45:00,7557
2017-02-09 16:00:00,7519
2017-02-09 16:15:00,7520
2017-02-09 16:30:00,7707
2017-02-09 16:45:00,8012
2017-02-09 17:00:00,8237
2017-02-09 17:15:00,8182
2017-02-09 17:30:00,8365
2017-02-09 17:45:00,8568
2017-02-09 18:00:00,8892
2017-02-09 18:15:00,9138
2017-02-09 18:30:00,9259
2017-02-09 18:45:00,9342
2017-02-09 19:00:00,9330
2017-02-09 19:15:00,9480
2017-02-09 19:30:00,9775
2017-02-09 19:45:00,9898
2017-02-09 20:00:00,9884
2017-02-09 20:15:00,9823
2017-02-09 20:30:00,9769
2017-02-09 20:45:00,9602
2017-02-09 21:00:00,9432
2017-02-09 21:15:00,9308
2017-02-09 21:30:00,9315
2017-02-09 21:45:00,9231
2017-02-09 22:00:00,9316
2017-02-09 22:15:00,9316
2017-02-09 22:30:00,9328
2017-02-09 22:45:00,9331
2017-02-09 23:00:00,9162
2017-02-09 23:15:00,8924
2017-02-09 23:30:00,8832
2017-02-09 23:45:00,8724
2017-02-10 00:00:00,8756
2017-02-10 00:15:00,8797
2017-02-10 00:30:00,8728
2017-02-10 00:45:00,8817
2017-02-10 01:00:00,9078
2017-02-10 01:15:00,9144
2017-02-10 01:30:00,9107
2017-02-10 01:45:00,9066
2017-02-10 02:00:00,9118
2017-02-10 02:15:00,9161
2017-02-10 02:30:00,9127
2017-02-10 02:45:00,9128
2017-02-10 03:00:00,9027
2017-02-10 03:15:00,9025
2017-02-10 03:30:00,9099
2017-02-10 03:45:00,9142
2017-02-10 04:00:00,9247
2017-02-10 04:15:00,9281
2017-02-10 04:30:00,9327
2017-02-10 04:45:00,9276
2017-02-10 05:00:00,9361
2017-02-10 05:15:00,9640
2017-02-10 05:30:00,9530
2017-02-10 05:45:00,9585
2017-02-10 06:00:00,9288
2017-02-10 06:15:00,9341
2017-02-10 06:30:00,9306
2017-02-10 06:45:00,9351
2017-02-10 07:00:00,9015
2017-02-10 07:15:00,8752
2017-02-10 07:30:00,8673
2017-02-10 07:45:00,8750
2017-02-10 08:00:00,8883
2017-02-10 08:15:00,8824
2017-02-10 08:30:00,8880
2017-02-10 08:45:00,8729
2017-02-10 09:00:00,8522
2017-02-10 09:15:00,8488
2017-02-10 09:30:00,8312
2017-02-10 09:45:00,8288
2017-02-10 10:00:00,8249
2017-02-10 10:15:00,7829
2017-02-10 10:30:00,7595
2017-02-10 10:45:00,7509
2017-02-10 11:00:00,7458
2017-02-10 11:15:00,7447
2017-02-10 11:30:00,7450
2017-02-10 11:45:00,7395
2017-02-10 12:00:00,7429
2017-02-10 12:15:00,7373
2017-02-10 12:30:00,7226
2017-02-10 12:45:00,7301
2017-02-10 13:00:00,7381
2017-02-10 13:15:00,7385
2017-02-10 13:30:00,7373
2017-02-10 13:45:00,7528
2017-02-10 14:00:00,7762
2017-02-10 14:15:00,7865
2017-02-10 14:30:00,7919
2017-02-10 14:45:00,7899
2017-02-10 15:00:00,7842
2017-02-10 15:15:00,8028
2017-02-10 15:30:00,8150
2017-02-10 15:45:00,8567
2017-02-10 16:00:00,8850
2017-02-10 16:15:00,8914
2017-02-10 16:30:00,8857
2017-02-10 16:45:00,9045
2017-02-10 17:00:00,9213
2017-02-10 17:15:00,9344
2017-02-10 17:30:00,9442
2017-02-10 17:45:00,9552
2017-02-10 18:00:00,9797
2017-02-10 18:15:00,9925
2017-02-10 18:30:00,9811
2017-02-10 18:45:00,9750
2017-02-10 19:00:00,9595
2017-02-10 19:15:00,9589
2017-02-10 19:30:00,9414
2017-02-10 19:45:00,9304
2017-02-10 20:00:00,8994
2017-02-10 20:15:00,8710
2017-02-10 20:30:00,8543
2017-02-10 20:45:00,8325
2017-02-10 21:00:00,8352
2017-02-10 21:15:00,8357
2017-02-10 21:30:00,8276
2017-02-10 21:45:00,8221
2017-02-10 22:00:00,8225
2017-02-10 22:15:00,8149
2017-02-10 22:30:00,8163
2017-02-10 22:45:00,8184
2017-02-10 23:00:00,8162
2017-02-10 23:15:00,8153
2017-02-10 23:30:00,8449
2017-02-10 23:45:00,8647
2017-02-11 00:00:00,8650
2017-02-11 00:15:00,8571
2017-02-11 00:30:00,8623
2017-02-11 00:45:00,8665
2017-02-11 01:00:00,8711
2017-02-11 01:15:00,8590
2017-02-11 01:30:00,8497
2017-02-11 01:45:00,8413
2017-02-11 02:00:00,8421
2017-02-11 02:15:00,8285
2017-02-11 02:30:00,8324
2017-02-11 02:45:00,8490
2017-02-11 03:00:00,8574
2017-02-11 03:15:00,8794
2017-02-11 03:30:00,8788
2017-02-11 03:45:00,8806
2017-02-11 04:00:00,8796
2017-02-11 04:15:00,8745
2017-02-11 04:30:00,8782
2017-02-11 04:45:00,8757
2017-02-11 05:00:00,8889
2017-02-11 05:15:00,8828
2017-02-11 05:30:00,8744
2017-02-11 05:45:00,8739
2017-02-11 06:00:00,8789
2017-02-11 06:15:00,8814
2017-02-11 06:30:00,8977
2017-02-11 06:45:00,9001
2017-02-11 07:00:00,9204
2017-02-11 07:15:00,9389
2017-02-11 07:30:00,9275
2017-02-11 07:45:00,9370
2017-02-11 08:00:00,9528
2017-02-11 08:15:00,9513
2017-02-11 08:30:00,9454
2017-02-11 08:45:00,9343
2017-02-11 09:00:00,9398
2017-02-11 09:15:00,9452
2017-02-11 09:30:00,9136
2017-02-11 09:45:00,8959
2017-02-11 10:00:00,8930
2017-02-11 10:15:00,8981
2017-02-11 10:30:00,8925
2017-02-11 10:45:00,8884
2017-02-11 11:00:00,8744
2017-02-11 11:15:00,8522
2017-02-11 11:30:00,8410
2017-02-11 11:45:00,8524
2017-02-11 12:00:00,8534
2017-02-11 12:15:00,8657
2017-02-11 12:30:00,8874
2017-02-11 12:45:00,8913
2017-02-11 13:00:00,9102
2017-02-11 13:15:00,9025
2017-02-11 13:30:00,9113
2017-02-11 13:45:00,9345
2017-02-11 14:00:00,9631
2017-02-11 14:15:00,9856
2017-02-11 14:30:00,10017
2017-02-11 14:45:00,10204
2017-02-11 15:00:00,10532
2017-02-11 15:15:00,10768
2017-02-11 15:30:00,10923
2017-02-11 15:45:00,10978
2017-02-11 16:00:00,11232
2017-02-11 16:15:00,11587
2017-02-11 16:30:00,11771
2017-02-11 16:45:00,12112
2017-02-11 17:00:00,12383
2017-02-11 17:15:00,12782
2017-02-11 17:30:00,12836
2017-02-11 17:45:00,12725
2017-02-11 18:00:00,12877
2017-02-11 18:15:00,12978
2017-02-11 18:30:00,12889
2017-02-11 18:45:00,12668
2017-02-11 19:00:00,12596
2017-02-11 19:15:00,12514
2017-02-11 19:30:00,12479
2017-02-11 19:45:00,12516
2017-02-11 20:00:00,12514
2017-02-11 20:15:00,12516
2017-02-11 20:30:00,12493
2017-02-11 20:45:00,12374
2017-02-11 21:00:00,11801
2017-02-11 21:15:00,11687
2017-02-11 21:30:00,11488
2017-02-11 21:45:00,11287
2017-02-11 22:00:00,11194
2017-02-11 22:15:00,11134
2017-02-11 22:30:00,11069
2017-02-11 22:45:00,11128
2017-02-11 23:00:00,11217
2017-02-11 23:15:00,11212
2017-02-11 23:30:00,11290
2017-02-11 23:45:00,11363
2017-02-12 00:00:00,11474
2017-02-12 00:15:00,11714
2017-02-12 00:30:00,11764
2017-02-12 00:45:00,11727
2017-02-12 01:00:00,11699
2017-02-12 01:15:00,11750
2017-02-12 01:30:00,11581
2017-02-12 01:45:00,11569
2017-02-12 02:00:00,11620
2017-02-12 02:15:00,11634
2017-02-12 02:30:00,11504
2017-02-12 02:45:00,11562
2017-02-12 03:00:00,11573
2017-02-12 03:15:00,11384
2017-02-12 03:30:00,11197
2017-02-12 03:45:00,11187
2017-02-12 04:00:00,11012
2017-02-12 04:15:00,10905
2017-02-12 04:30:00,10743
2017-02-12 04:45:00,10525
2017-02-12 05:00:00,10806
2017-02-12 05:15:00,10658
2017-02-12 05:30:00,10589
2017-02-12 05:45:00,10538
2017-02-12 06:00:00,10483
2017-02-12 06:15:00,10472
2017-02-12 06:30:00,10458
2017-02-12 06:45:00,10315
2017-02-12 07:00:00,10220
2017-02-12 07:15:00,10158
2017-02-12 07:30:00,10198
2017-02-12 07:45:00,10151
2017-02-12 08:00:00,10082
2017-02-12 08:15:00,10068
2017-02-12 08:30:00,9906
2017-02-12 08:45:00,9742
2017-02-12 09:00:00,9702
2017-02-12 09:15:00,9507
2017-02-12 09:30:00,9386
2017-02-12 09:45:00,9432
2017-02-12 10:00:00,9291
2017-02-12 10:15:00,9203
2017-02-12 10:30:00,9134
2017-02-12 10:45:00,9087
2017-02-12 11:00:00,9031
2017-02-12 11:15:00,9020
2017-02-12 11:30:00,8985
2017-02-12 11:45:00,9030
2017-02-12 12:00:00,8967
2017-02-12 12:15:00,9007
2017-02-12 12:30:00,9199
2017-02-12 12:45:00,9206
2017-02-12 13:00:00,9078
2017-02-12 13:15:00,9169
2017-02-12 13:30:00,9456
2017-02-12 13:45:00,9743
2017-02-12 14:00:00,9866
2017-02-12 14:15:00,10209
2017-02-12 14:30:00,10330
2017-02-12 14:45:00,10272
2017-02-12 15:00:00,10475
2017-02-12 15:15:00,10424
2017-02-12 15:30:00,10426
2017-02-12 15:45:00,10682
2017-02-12 16:00:00,10883
2017-02-12 16:15:00,11095
2017-02-12 16:30:00,11056
2017-02-12 16:45:00,11439
2017-02-12 17:00:00,11890
2017-02-12 17:15:00,11780
2017-02-12 17:30:00,11957
2017-02-12 17:45:00,12345
2017-02-12 18:00:00,12354
2017-02-12 18:15:00,12515
2017-02-12 18:30:00,12388
2017-02-12 18:45:00,12276
2017-02-12 19:00:00,12187
2017-02-12 19:15:00,12200
2017-02-12 19:30:00,12428
2017-02-12 19:45:00,12424
2017-02-12 20:00:00,12587
2017-02-12 20:15:00,12212
2017-02-12 20:30:00,12107
2017-02-12 20:45:00,11847
2017-02-12 21:00:00,11408
2017-02-12 21:15:00,11492
2017-02-12 21:30:00,11335
2017-02-12 21:45:00,11273
2017-02-12 22:00:00,11184
2017-02-12 22:15:00,11035
2017-02-12 22:30:00,10668
2017-02-12 22:45:00,10473
2017-02-12 23:00:00,10470
2017-02-12 23:15:00,10591
2017-02-12 23:30:00,10492
2017-02-12 23:45:00,10347
2017-02-13 00:00:00,10185
2017-02-13 00:15:00,10153
2017-02-13 00:30:00,10223
2017-02-13 00:45:00,10178
2017-02-13 01:00:00,10171
2017-02-13 01:15:00,10304
2017-02-13 01:30:00,10265
2017-02-13 01:45:00,10299
2017-02-13 02:00:00,10464
2017-02-13 02:15:00,10582
2017-02-13 02:30:00,10673
2017-02-13 02:45:00,10700
2017-02-13 03:00:00,10691
2017-02-13 03:15:00,10923
2017-02-13 03:30:00,10972
2017-02-13 03:45:00,10995
2017-02-13 04:00:00,10955
2017-02-13 04:15:00,10937
2017-02-13 04:30:00,10893
2017-02-13 04:45:00,10985
2017-02-13 05:00:00,11261
2017-02-13 05:15:00,11219
2017-02-13 05:30:00,11168
2017-02-13 05:45:00,11067
2017-02-13 06:00:00,11077
2017-02-13 06:15:00,11168
2017-02-13 06:30:00,11259
2017-02-13 06:45:00,11358
2017-02-13 07:00:00,11465
2017-02-13 07:15:00,11191
2017-02-13 07:30:00,10813
2017-02-13 07:45:00,10487
2017-02-13 08:00:00,10121
2017-02-13 08:15:00,9866
2017-02-13 08:30:00,9765
2017-02-13 08:45:00,9749
2017-02-13 09:00:00,9399
2017-02-13 09:15:00,9180
2017-02-13 09:30:00,9018
2017-02-13 09:45:00,8999
2017-02-13 10:00:00,8806
2017-02-13 10:15:00,8666
2017-02-13 10:30:00,8654
2017-02-13 10:45:00,8525
2017-02-13 11:00:00,8472
2017-02-13 11:15:00,8150
2017-02-13 11:30:00,8229
2017-02-13 11:45:00,8207
2017-02-13 12:00:00,8082
2017-02-13 12:15:00,8059
2017-02-13 12:30:00,8167
2017-02-13 12:45:00,8194
2017-02-13 13:00:00,8180
2017-02-13 13:15:00,8317
2017-02-13 13:30:00,8367
2017-02-13 13:45:00,8448
2017-02-13 14:00:00,8485
2017-02-13 14:15:00,8784
2017-02-13 14:30:00,9055
2017-02-13 14:45:00,9193
2017-02-13 15:00:00,9261
2017-02-13 15:15:00,9711
2017-02-13 15:30:00,10301
2017-02-13 15:45:00,11000
2017-02-13 16:00:00,11856
2017-02-13 16:15:00,12882
2017-02-13 16:30:00,13574
2017-02-13 16:45:00,14309
2017-02-13 17:00:00,14902
2017-02-13 17:15:00,15275
2017-02-13 17:30:00,15313
2017-02-13 17:45:00,15602
2017-02-13 18:00:00,15709
2017-02-13 18:15:00,15788
2017-02-13 18:30:00,15596
2017-02-13 18:45:00,15462
2017-02-13 19:00:00,15236
2017-02-13 19:15:00,14931
2017-02-13 19:30:00,14870
2017-02-13 19:45:00,14841
2017-02-13 20:00:00,14858
2017-02-13 20:15:00,14689
2017-02-13 20:30:00,14344
2017-02-13 20:45:00,14244
2017-02-13 21:00:00,13851
2017-02-13 21:15:00,13636
2017-02-13 21:30:00,13394
2017-02-13 21:45:00,13173
2017-02-13 22:00:00,12913
2017-02-13 22:15:00,12584
2017-02-13 22:30:00,12479
2017-02-13 22:45:00,12461
2017-02-13 23:00:00,12451
2017-02-13 23:15:00,12332
2017-02-13 23:30:00,12141
2017-02-13 23:45:00,12021
2017-02-14 00:00:00,11799
2017-02-14 00:15:00,11500
2017-02-14 00:30:00,11233
2017-02-14 00:45:00,10936
2017-02-14 01:00:00,10748
2017-02-14 01:15:00,10446
2017-02-14 01:30:00,10252
2017-02-14 01:45:00,10218
2017-02-14 02:00:00,10050
2017-02-14 02:15:00,10073
2017-02-14 02:30:00,10074
2017-02-14 02:45:00,9811
2017-02-14 03:00:00,9869
2017-02-14 03:15:00,9837
2017-02-14 03:30:00,9719
2017-02-14 03:45:00,9743
2017-02-14 04:00:00,9811
2017-02-14 04:15:00,9667
2017-02-14 04:30:00,9577
2017-02-14 04:45:00,9510
2017-02-14 05:00:00,9707
2017-02-14 05:15:00,9681
2017-02-14 05:30:00,9362
2017-02-14 05:45:00,9251
2017-02-14 06:00:00,9288
2017-02-14 06:15:00,9198
2017-02-14 06:30:00,9046
2017-02-14 06:45:00,8999
2017-02-14 07:00:00,8800
2017-02-14 07:15:00,8263
2017-02-14 07:30:00,7890
2017-02-14 07:45:00,7565
2017-02-14 08:00:00,7052
2017-02-14 08:15:00,6533
2017-02-14 08:30:00,6066
2017-02-14 08:45:00,5554
2017-02-14 09:00:00,4998
2017-02-14 09:15:00,4800
2017-02-14 09:30:00,4381
2017-02-14 09:45:00,3872
2017-02-14 10:00:00,3644
2017-02-14 10:15:00,3480
2017-02-14 10:30:00,3144
2017-02-14 10:45:00,2881
2017-02-14 11:00:00,2634
2017-02-14 11:15:00,2484
2017-02-14 11:30:00,2377
2017-02-14 11:45:00,2354
2017-02-14 12:00:00,2435
2017-02-14 12:15:00,2484
2017-02-14 12:30:00,2523
2017-02-14 12:45:00,2604
2017-02-14 13:00:00,2667
2017-02-14 13:15:00,2720
2017-02-14 13:30:00,2702
2017-02-14 13:45:00,2792
2017-02-14 14:00:00,2791
2017-02-14 14:15:00,2805
2017-02-14 14:30:00,2799
2017-02-14 14:45:00,2702
2017-02-14 15:00:00,2710
2017-02-14 15:15:00,2896
2017-02-14 15:30:00,3091
2017-02-14 15:45:00,3202
2017-02-14 16:00:00,3770
2017-02-14 16:15:00,4390
2017-02-14 16:30:00,4770
2017-02-14 16:45:00,5145
2017-02-14 17:00:00,5603
2017-02-14 17:15:00,6153
2017-02-14 17:30:00,6621
2017-02-14 17:45:00,7016
2017-02-14 18:00:00,7293
2017-02-14 18:15:00,7362
2017-02-14 18:30:00,7421
2017-02-14 18:45:00,7614
2017-02-14 19:00:00,7599
2017-02-14 19:15:00,7902
2017-02-14 19:30:00,7824
2017-02-14 19:45:00,7789
2017-02-14 20:00:00,7693
2017-02-14 20:15:00,7521
2017-02-14 20:30:00,7372
2017-02-14 20:45:00,7371
2017-02-14 21:00:00,7242
2017-02-14 21:15:00,7046
2017-02-14 21:30:00,6811
2017-02-14 21:45:00,6626
2017-02-14 22:00:00,6415
2017-02-14 22:15:00,6267
2017-02-14 22:30:00,6147
2017-02-14 22:45:00,6046
2017-02-14 23:00:00,5990
2017-02-14 23:15:00,5878
2017-02-14 23:30:00,5752
2017-02-14 23:45:00,5617
2017-02-15 00:00:00,5289
2017-02-15 00:15:00,5157
2017-02-15 00:30:00,4994
2017-02-15 00:45:00,4713
2017-02-15 01:00:00,4640
2017-02-15 01:15:00,4513
2017-02-15 01:30:00,4292
2017-02-15 01:45:00,4102
2017-02-15 02:00:00,4021
2017-02-15 02:15:00,3868
2017-02-15 02:30:00,3748
2017-02-15 02:45:00,3664
2017-02-15 03:00:00,3500
2017-02-15 03:15:00,3375
2017-02-15 03:30:00,3302
2017-02-15 03:45:00,3154
2017-02-15 04:00:00,3009
2017-02-15 04:15:00,2949
2017-02-15 04:30:00,2910
2017-02-15 04:45:00,2876
2017-02-15 05:00:00,2848
2017-02-15 05:15:00,2754
2017-02-15 05:30:00,2809
2017-02-15 05:45:00,2802
2017-02-15 06:00:00,2832
2017-02-15 06:15:00,2843
2017-02-15 06:30:00,2907
2017-02-15 06:45:00,2922
2017-02-15 07:00:00,2905
2017-02-15 07:15:00,2827
2017-02-15 07:30:00,2793
2017-02-15 07:45:00,2790
2017-02-15 08:00:00,2699
2017-02-15 08:15:00,2476
2017-02-15 08:30:00,2299
2017-02-15 08:45:00,2079
2017-02-15 09:00:00,1854
2017-02-15 09:15:00,1602
2017-02-15 09:30:00,1417
2017-02-15 09:45:00,1241
2017-02-15 10:00:00,1115
2017-02-15 10:15:00,1006
2017-02-15 10:30:00,878
2017-02-15 10:45:00,728
2017-02-15 11:00:00,653
2017-02-15 11:15:00,585
2017-02-15 11:30:00,543
2017-02-15 11:45:00,480
2017-02-15 12:00:00,400
2017-02-15 12:15:00,372
2017-02-15 12:30:00,350
2017-02-15 12:45:00,348
2017-02-15 13:00:00,367
2017-02-15 13:15:00,367
2017-02-15 13:30:00,355
2017-02-15 13:45:00,354
2017-02-15 14:00:00,374
2017-02-15 14:15:00,391
2017-02-15 14:30:00,427
2017-02-15 14:45:00,472
2017-02-15 15:00:00,551
2017-02-15 15:15:00,649
2017-02-15 15:30:00,761
2017-02-15 15:45:00,876
2017-02-15 16:00:00,1044
2017-02-15 16:15:00,1323
2017-02-15 16:30:00,1659
2017-02-15 16:45:00,1984
2017-02-15 17:00:00,2288
2017-02-15 17:15:00,2562
2017-02-15 17:30:00,2840
2017-02-15 17:45:00,3151
2017-02-15 18:00:00,3477
2017-02-15 18:15:00,3723
2017-02-15 18:30:00,4018
2017-02-15 18:45:00,4233
2017-02-15 19:00:00,4419
2017-02-15 19:15:00,4682
2017-02-15 19:30:00,4992
2017-02-15 19:45:00,5232
2017-02-15 20:00:00,5374
2017-02-15 20:15:00,5754
2017-02-15 20:30:00,6058
2017-02-15 20:45:00,6328
2017-02-15 21:00:00,6535
2017-02-15 21:15:00,6702
2017-02-15 21:30:00,6987
2017-02-15 21:45:00,7254
2017-02-15 22:00:00,7574
2017-02-15 22:15:00,7913
2017-02-15 22:30:00,8030
2017-02-15 22:45:00,8073
2017-02-15 23:00:00,8158
2017-02-15 23:15:00,8120
2017-02-15 23:30:00,8132
2017-02-15 23:45:00,8353
2017-02-16 00:00:00,8510
2017-02-16 00:15:00,8626
2017-02-16 00:30:00,8740
2017-02-16 00:45:00,8709
2017-02-16 01:00:00,8834
2017-02-16 01:15:00,8905
2017-02-16 01:30:00,8845
2017-02-16 01:45:00,8826
2017-02-16 02:00:00,8965
2017-02-16 02:15:00,9083
2017-02-16 02:30:00,9111
2017-02-16 02:45:00,9112
2017-02-16 03:00:00,9114
2017-02-16 03:15:00,9053
2017-02-16 03:30:00,8866
2017-02-16 03:45:00,8791
2017-02-16 04:00:00,8917
2017-02-16 04:15:00,8953
2017-02-16 04:30:00,9061
2017-02-16 04:45:00,9106
2017-02-16 05:00:00,9362
2017-02-16 05:15:00,9568
2017-02-16 05:30:00,9834
2017-02-16 05:45:00,10161
2017-02-16 06:00:00,10360
2017-02-16 06:15:00,10408
2017-02-16 06:30:00,10076
2017-02-16 06:45:00,10061
2017-02-16 07:00:00,10010
2017-02-16 07:15:00,9700
2017-02-16 07:30:00,9587
2017-02-16 07:45:00,9604
2017-02-16 08:00:00,9511
2017-02-16 08:15:00,9270
2017-02-16 08:30:00,8982
2017-02-16 08:45:00,8711
2017-02-16 09:00:00,8187
2017-02-16 09:15:00,7547
2017-02-16 09:30:00,7111
2017-02-16 09:45:00,6729
2017-02-16 10:00:00,6419
2017-02-16 10:15:00,6205
2017-02-16 10:30:00,5980
2017-02-16 10:45:00,5845
2017-02-16 11:00:00,5682
2017-02-16 11:15:00,5622
2017-02-16 11:30:00,5961
2017-02-16 11:45:00,6095
2017-02-16 12:00:00,6026
2017-02-16 12:15:00,6069
2017-02-16 12:30:00,6136
2017-02-16 12:45:00,6403
2017-02-16 13:00:00,6416
2017-02-16 13:15:00,6394
2017-02-16 13:30:00,6481
2017-02-16 13:45:00,6384
2017-02-16 14:00:00,6437
2017-02-16 14:15:00,6585
2017-02-16 14:30:00,6504
2017-02-16 14:45:00,6522
2017-02-16 15:00:00,6542
2017-02-16 15:15:00,6450
2017-02-16 15:30:00,6462
2017-02-16 15:45:00,6654
2017-02-16 16:00:00,6777
2017-02-16 16:15:00,6839
2017-02-16 16:30:00,7067
2017-02-16 16:45:00,7152
2017-02-16 17:00:00,7381
2017-02-16 17:15:00,7547
2017-02-16 17:30:00,7747
2017-02-16 17:45:00,7858
2017-02-16 18:00:00,8059
2017-02-16 18:15:00,8291
2017-02-16 18:30:00,8537
2017-02-16 18:45:00,8884
2017-02-16 19:00:00,9036
2017-02-16 19:15:00,9165
2017-02-16 19:30:00,9328
2017-02-16 19:45:00,9188
2017-02-16 20:00:00,9205
2017-02-16 20:15:00,9182
2017-02-16 20:30:00,9266
2017-02-16 20:45:00,9364
2017-02-16 21:00:00,9553
2017-02-16 21:15:00,9809
2017-02-16 21:30:00,9740
2017-02-16 21:45:00,9619
2017-02-16 22:00:00,9682
2017-02-16 22:15:00,9779
2017-02-16 22:30:00,9948
2017-02-16 22:45:00,9963
2017-02-16 23:00:00,9730
2017-02-16 23:15:00,9666
2017-02-16 23:30:00,9837
2017-02-16 23:45:00,10070
2017-02-17 00:00:00,9978
2017-02-17 00:15:00,10096
2017-02-17 00:30:00,10140
2017-02-17 00:45:00,10084
2017-02-17 01:00:00,10179
2017-02-17 01:15:00,10281
2017-02-17 01:30:00,10424
2017-02-17 01:45:00,10539
2017-02-17 02:00:00,10718
2017-02-17 02:15:00,11021
2017-02-17 02:30:00,11163
2017-02-17 02:45:00,11291
2017-02-17 03:00:00,11331
2017-02-17 03:15:00,11098
2017-02-17 03:30:00,11029
2017-02-17 03:45:00,11066
2017-02-17 04:00:00,11203
2017-02-17 04:15:00,11186
2017-02-17 04:30:00,11109
2017-02-17 04:45:00,11020
2017-02-17 05:00:00,11025
2017-02-17 05:15:00,10945
2017-02-17 05:30:00,10921
2017-02-17 05:45:00,11046
2017-02-17 06:00:00,11054
2017-02-17 06:15:00,11071
2017-02-17 06:30:00,10926
2017-02-17 06:45:00,10707
2017-02-17 07:00:00,10545
2017-02-17 07:15:00,10428
2017-02-17 07:30:00,10400
2017-02-17 07:45:00,10330
2017-02-17 08:00:00,10219
2017-02-17 08:15:00,9979
2017-02-17 08:30:00,9672
2017-02-17 08:45:00,9379
2017-02-17 09:00:00,9164
2017-02-17 09:15:00,8932
2017-02-17 09:30:00,8880
2017-02-17 09:45:00,8839
2017-02-17 10:00:00,8663
2017-02-17 10:15:00,8601
2017-02-17 10:30:00,8665
2017-02-17 10:45:00,8656
2017-02-17 11:00:00,8785
2017-02-17 11:15:00,8779
2017-02-17 11:30:00,8699
2017-02-17 11:45:00,8555
2017-02-17 12:00:00,8507
2017-02-17 12:15:00,8310
2017-02-17 12:30:00,8287
2017-02-17 12:45:00,8339
2017-02-17 13:00:00,8241
2017-02-17 13:15:00,8147
2017-02-17 13:30:00,8063
2017-02-17 13:45:00,8028
2017-02-17 14:00:00,8057
2017-02-17 14:15:00,8017
2017-02-17 14:30:00,7847
2017-02-17 14:45:00,7881
2017-02-17 15:00:00,7804
2017-02-17 15:15:00,7670
2017-02-17 15:30:00,7598
2017-02-17 15:45:00,7610
2017-02-17 16:00:00,7599
2017-02-17 16:15:00,7577
2017-02-17 16:30:00,7567
2017-02-17 16:45:00,7503
