Date,Realised/System total load in MAW
2017-04-12 09:30:00,68995
2017-04-12 09:45:00,69181
2017-04-12 10:00:00,68551
2017-04-12 10:15:00,68648
2017-04-12 10:30:00,68674
2017-04-12 10:45:00,68620
2017-04-12 11:00:00,68685
2017-04-12 11:15:00,68645
2017-04-12 11:30:00,68010
2017-04-12 11:45:00,67212
2017-04-12 12:00:00,67255
2017-04-12 12:15:00,67526
2017-04-12 12:30:00,67145
2017-04-12 12:45:00,66803
2017-04-12 13:00:00,66700
2017-04-12 13:15:00,66422
2017-04-12 13:30:00,66100
2017-04-12 13:45:00,65519
2017-04-12 14:00:00,65171
2017-04-12 14:15:00,64868
2017-04-12 14:30:00,64718
2017-04-12 14:45:00,64469
2017-04-12 15:00:00,64157
2017-04-12 15:15:00,63815
2017-04-12 15:30:00,63893
2017-04-12 15:45:00,63970
2017-04-12 16:00:00,63788
2017-04-12 16:15:00,63424
2017-04-12 16:30:00,63638
2017-04-12 16:45:00,64162
2017-04-12 17:00:00,64126
2017-04-12 17:15:00,63470
2017-04-12 17:30:00,63353
2017-04-12 17:45:00,63335
2017-04-12 18:00:00,63136
2017-04-12 18:15:00,62614
2017-04-12 18:30:00,62450
2017-04-12 18:45:00,61946
2017-04-12 19:00:00,61259
2017-04-12 19:15:00,60591
2017-04-12 19:30:00,59548
2017-04-12 19:45:00,58189
2017-04-12 20:00:00,57560
2017-04-12 20:15:00,56751
2017-04-12 20:30:00,55649
2017-04-12 20:45:00,54301
2017-04-12 21:00:00,53178
2017-04-12 21:15:00,52622
2017-04-12 21:30:00,51417
2017-04-12 21:45:00,50173
2017-04-12 22:00:00,48835
2017-04-12 22:15:00,47956
2017-04-12 22:30:00,47615
2017-04-12 22:45:00,47414
2017-04-12 23:00:00,46551
2017-04-12 23:15:00,46304
2017-04-12 23:30:00,45853
2017-04-12 23:45:00,45667
2017-04-13 00:00:00,44863
2017-04-13 00:15:00,44576
2017-04-13 00:30:00,44718
2017-04-13 00:45:00,44858
2017-04-13 01:00:00,45086
2017-04-13 01:15:00,45295
2017-04-13 01:30:00,45462
2017-04-13 01:45:00,45638
2017-04-13 02:00:00,46215
2017-04-13 02:15:00,46452
2017-04-13 02:30:00,47154
2017-04-13 02:45:00,47580
2017-04-13 03:00:00,48815
2017-04-13 03:15:00,49422
2017-04-13 03:30:00,50562
2017-04-13 03:45:00,51918
2017-04-13 04:00:00,54964
2017-04-13 04:15:00,56410
2017-04-13 04:30:00,57528
2017-04-13 04:45:00,58929
2017-04-13 05:00:00,60700
2017-04-13 05:15:00,61680
2017-04-13 05:30:00,62834
2017-04-13 05:45:00,63823
2017-04-13 06:00:00,64786
2017-04-13 06:15:00,65199
2017-04-13 06:30:00,65486
2017-04-13 06:45:00,65790
2017-04-13 07:00:00,65694
2017-04-13 07:15:00,66350
2017-04-13 07:30:00,67084
2017-04-13 07:45:00,67458
2017-04-13 08:00:00,67303
2017-04-13 08:15:00,67656
2017-04-13 08:30:00,67820
2017-04-13 08:45:00,68056
2017-04-13 09:00:00,68431
2017-04-13 09:15:00,68626
2017-04-13 09:30:00,68647
2017-04-13 09:45:00,68478
2017-04-13 10:00:00,67920
2017-04-13 10:15:00,67694
2017-04-13 10:30:00,66996
2017-04-13 10:45:00,67122
2017-04-13 11:00:00,67324
2017-04-13 11:15:00,66454
2017-04-13 11:30:00,65711
2017-04-13 11:45:00,65344
2017-04-13 12:00:00,65297
2017-04-13 12:15:00,64843
2017-04-13 12:30:00,64487
2017-04-13 12:45:00,63756
2017-04-13 13:00:00,63800
2017-04-13 13:15:00,63252
2017-04-13 13:30:00,63185
2017-04-13 13:45:00,62478
2017-04-13 14:00:00,62440
2017-04-13 14:15:00,62264
2017-04-13 14:30:00,61901
2017-04-13 14:45:00,61401
2017-04-13 15:00:00,61594
2017-04-13 15:15:00,61551
2017-04-13 15:30:00,61577
2017-04-13 15:45:00,61830
2017-04-13 16:00:00,61568
2017-04-13 16:15:00,61272
2017-04-13 16:30:00,61022
2017-04-13 16:45:00,60679
2017-04-13 17:00:00,60668
2017-04-13 17:15:00,60263
2017-04-13 17:30:00,60036
2017-04-13 17:45:00,60042
2017-04-13 18:00:00,59830
2017-04-13 18:15:00,59451
2017-04-13 18:30:00,59397
2017-04-13 18:45:00,58571
2017-04-13 19:00:00,58121
2017-04-13 19:15:00,57088
2017-04-13 19:30:00,55920
2017-04-13 19:45:00,54784
2017-04-13 20:00:00,54498
2017-04-13 20:15:00,53434
2017-04-13 20:30:00,52416
2017-04-13 20:45:00,51443
2017-04-13 21:00:00,50230
2017-04-13 21:15:00,49126
2017-04-13 21:30:00,48298
2017-04-13 21:45:00,47369
2017-04-13 22:00:00,45868
2017-04-13 22:15:00,45386
2017-04-13 22:30:00,44627
2017-04-13 22:45:00,43943
2017-04-13 23:00:00,43195
2017-04-13 23:15:00,42798
2017-04-13 23:30:00,42431
2017-04-13 23:45:00,42054
2017-04-14 00:00:00,41694
2017-04-14 00:15:00,41306
2017-04-14 00:30:00,41202
2017-04-14 00:45:00,41330
2017-04-14 01:00:00,41259
2017-04-14 01:15:00,41264
2017-04-14 01:30:00,41108
2017-04-14 01:45:00,41038
2017-04-14 02:00:00,41305
2017-04-14 02:15:00,41191
2017-04-14 02:30:00,41120
2017-04-14 02:45:00,41091
2017-04-14 03:00:00,41135
2017-04-14 03:15:00,40636
2017-04-14 03:30:00,40644
2017-04-14 03:45:00,39903
2017-04-14 04:00:00,39539
2017-04-14 04:15:00,39646
2017-04-14 04:30:00,39210
2017-04-14 04:45:00,39421
2017-04-14 05:00:00,40467
2017-04-14 05:15:00,40991
2017-04-14 05:30:00,41813
2017-04-14 05:45:00,42697
2017-04-14 06:00:00,43997
2017-04-14 06:15:00,44626
2017-04-14 06:30:00,45432
2017-04-14 06:45:00,46216
2017-04-14 07:00:00,46664
2017-04-14 07:15:00,47658
2017-04-14 07:30:00,48150
2017-04-14 07:45:00,48690
2017-04-14 08:00:00,49410
2017-04-14 08:15:00,49984
2017-04-14 08:30:00,49859
2017-04-14 08:45:00,49885
2017-04-14 09:00:00,50094
2017-04-14 09:15:00,50994
2017-04-14 09:30:00,51739
2017-04-14 09:45:00,52208
2017-04-14 10:00:00,51847
2017-04-14 10:15:00,51884
2017-04-14 10:30:00,51548
2017-04-14 10:45:00,51136
2017-04-14 11:00:00,50520
2017-04-14 11:15:00,49706
2017-04-14 11:30:00,49001
2017-04-14 11:45:00,48261
2017-04-14 12:00:00,48032
2017-04-14 12:15:00,47580
2017-04-14 12:30:00,47076
2017-04-14 12:45:00,46869
2017-04-14 13:00:00,46884
2017-04-14 13:15:00,46570
2017-04-14 13:30:00,46317
2017-04-14 13:45:00,46483
2017-04-14 14:00:00,46321
2017-04-14 14:15:00,46529
2017-04-14 14:30:00,46339
2017-04-14 14:45:00,46316
2017-04-14 15:00:00,46835
2017-04-14 15:15:00,47234
2017-04-14 15:30:00,47603
2017-04-14 15:45:00,47880
2017-04-14 16:00:00,48360
2017-04-14 16:15:00,48510
2017-04-14 16:30:00,48377
2017-04-14 16:45:00,48508
2017-04-14 17:00:00,48747
2017-04-14 17:15:00,48216
2017-04-14 17:30:00,48216
2017-04-14 17:45:00,48229
2017-04-14 18:00:00,48343
2017-04-14 18:15:00,48623
2017-04-14 18:30:00,48599
2017-04-14 18:45:00,48337
2017-04-14 19:00:00,47909
2017-04-14 19:15:00,47496
2017-04-14 19:30:00,47147
2017-04-14 19:45:00,46648
2017-04-14 20:00:00,46488
2017-04-14 20:15:00,46086
2017-04-14 20:30:00,45668
2017-04-14 20:45:00,45051
2017-04-14 21:00:00,43855
2017-04-14 21:15:00,43414
2017-04-14 21:30:00,42809
2017-04-14 21:45:00,42238
2017-04-14 22:00:00,41070
2017-04-14 22:15:00,40492
2017-04-14 22:30:00,39864
2017-04-14 22:45:00,39545
2017-04-14 23:00:00,39073
2017-04-14 23:15:00,38642
2017-04-14 23:30:00,38493
2017-04-14 23:45:00,38072
2017-04-15 00:00:00,37851
2017-04-15 00:15:00,37622
2017-04-15 00:30:00,37796
2017-04-15 00:45:00,37731
2017-04-15 01:00:00,37712
2017-04-15 01:15:00,37455
2017-04-15 01:30:00,37618
2017-04-15 01:45:00,37849
2017-04-15 02:00:00,38360
2017-04-15 02:15:00,38372
2017-04-15 02:30:00,38636
2017-04-15 02:45:00,39030
2017-04-15 03:00:00,39780
2017-04-15 03:15:00,39636
2017-04-15 03:30:00,40237
2017-04-15 03:45:00,40383
2017-04-15 04:00:00,40846
2017-04-15 04:15:00,40780
2017-04-15 04:30:00,40906
2017-04-15 04:45:00,41420
2017-04-15 05:00:00,42089
2017-04-15 05:15:00,42819
2017-04-15 05:30:00,43863
2017-04-15 05:45:00,45021
2017-04-15 06:00:00,45869
2017-04-15 06:15:00,46771
2017-04-15 06:30:00,47662
2017-04-15 06:45:00,48374
2017-04-15 07:00:00,49328
2017-04-15 07:15:00,49901
2017-04-15 07:30:00,50344
2017-04-15 07:45:00,50800
2017-04-15 08:00:00,51140
2017-04-15 08:15:00,51360
2017-04-15 08:30:00,51663
2017-04-15 08:45:00,52678
2017-04-15 09:00:00,53253
2017-04-15 09:15:00,53920
2017-04-15 09:30:00,54108
2017-04-15 09:45:00,54554
2017-04-15 10:00:00,54453
2017-04-15 10:15:00,54406
2017-04-15 10:30:00,54239
2017-04-15 10:45:00,54141
2017-04-15 11:00:00,53633
2017-04-15 11:15:00,53586
2017-04-15 11:30:00,53031
2017-04-15 11:45:00,53037
2017-04-15 12:00:00,52683
2017-04-15 12:15:00,52147
2017-04-15 12:30:00,50931
2017-04-15 12:45:00,51239
2017-04-15 13:00:00,51225
2017-04-15 13:15:00,51315
2017-04-15 13:30:00,51114
2017-04-15 13:45:00,51028
2017-04-15 14:00:00,50570
2017-04-15 14:15:00,51001
2017-04-15 14:30:00,50821
2017-04-15 14:45:00,50724
2017-04-15 15:00:00,50894
2017-04-15 15:15:00,51113
2017-04-15 15:30:00,51321
2017-04-15 15:45:00,51865
2017-04-15 16:00:00,52200
2017-04-15 16:15:00,52414
2017-04-15 16:30:00,52735
2017-04-15 16:45:00,52538
2017-04-15 17:00:00,51866
2017-04-15 17:15:00,51650
2017-04-15 17:30:00,51259
2017-04-15 17:45:00,51133
2017-04-15 18:00:00,50880
2017-04-15 18:15:00,50319
2017-04-15 18:30:00,50157
2017-04-15 18:45:00,49953
2017-04-15 19:00:00,49554
2017-04-15 19:15:00,49238
2017-04-15 19:30:00,48707
2017-04-15 19:45:00,48249
2017-04-15 20:00:00,48225
2017-04-15 20:15:00,47495
2017-04-15 20:30:00,46735
2017-04-15 20:45:00,45901
2017-04-15 21:00:00,45146
2017-04-15 21:15:00,44566
2017-04-15 21:30:00,43666
2017-04-15 21:45:00,42671
2017-04-15 22:00:00,42027
2017-04-15 22:15:00,41289
2017-04-15 22:30:00,40496
2017-04-15 22:45:00,39834
2017-04-15 23:00:00,39291
2017-04-15 23:15:00,38635
2017-04-15 23:30:00,38217
2017-04-15 23:45:00,37730
2017-04-16 00:00:00,37560
2017-04-16 00:15:00,36942
2017-04-16 00:30:00,36927
2017-04-16 00:45:00,36665
2017-04-16 01:00:00,36598
2017-04-16 01:15:00,36495
2017-04-16 01:30:00,36653
2017-04-16 01:45:00,36624
2017-04-16 02:00:00,37007
2017-04-16 02:15:00,36784
2017-04-16 02:30:00,36836
2017-04-16 02:45:00,37125
2017-04-16 03:00:00,37094
2017-04-16 03:15:00,36932
2017-04-16 03:30:00,36596
2017-04-16 03:45:00,36413
2017-04-16 04:00:00,36244
2017-04-16 04:15:00,36064
2017-04-16 04:30:00,36070
2017-04-16 04:45:00,36188
2017-04-16 05:00:00,36941
2017-04-16 05:15:00,38000
2017-04-16 05:30:00,38889
2017-04-16 05:45:00,39755
2017-04-16 06:00:00,41180
2017-04-16 06:15:00,42215
2017-04-16 06:30:00,43173
2017-04-16 06:45:00,43796
2017-04-16 07:00:00,44670
2017-04-16 07:15:00,45474
2017-04-16 07:30:00,46437
2017-04-16 07:45:00,46926
2017-04-16 08:00:00,47129
2017-04-16 08:15:00,47324
2017-04-16 08:30:00,48001
2017-04-16 08:45:00,48478
2017-04-16 09:00:00,48891
2017-04-16 09:15:00,49239
2017-04-16 09:30:00,49866
2017-04-16 09:45:00,49163
2017-04-16 10:00:00,48967
2017-04-16 10:15:00,48093
2017-04-16 10:30:00,47916
2017-04-16 10:45:00,46799
2017-04-16 11:00:00,46073
2017-04-16 11:15:00,45212
2017-04-16 11:30:00,44903
2017-04-16 11:45:00,44984
2017-04-16 12:00:00,44346
2017-04-16 12:15:00,44055
2017-04-16 12:30:00,43631
2017-04-16 12:45:00,43325
2017-04-16 13:00:00,43407
2017-04-16 13:15:00,43037
2017-04-16 13:30:00,43193
2017-04-16 13:45:00,42631
2017-04-16 14:00:00,42878
2017-04-16 14:15:00,43216
2017-04-16 14:30:00,43258
2017-04-16 14:45:00,43427
2017-04-16 15:00:00,43768
2017-04-16 15:15:00,44053
2017-04-16 15:30:00,43937
2017-04-16 15:45:00,44275
2017-04-16 16:00:00,44848
2017-04-16 16:15:00,44880
2017-04-16 16:30:00,45459
2017-04-16 16:45:00,45522
2017-04-16 17:00:00,45857
2017-04-16 17:15:00,45577
2017-04-16 17:30:00,45510
2017-04-16 17:45:00,45321
2017-04-16 18:00:00,45807
2017-04-16 18:15:00,46024
2017-04-16 18:30:00,46023
2017-04-16 18:45:00,46096
2017-04-16 19:00:00,46079
2017-04-16 19:15:00,45768
2017-04-16 19:30:00,45311
2017-04-16 19:45:00,44968
2017-04-16 20:00:00,45371
2017-04-16 20:15:00,44816
2017-04-16 20:30:00,43926
2017-04-16 20:45:00,43192
2017-04-16 21:00:00,42567
2017-04-16 21:15:00,41780
2017-04-16 21:30:00,41016
2017-04-16 21:45:00,40193
2017-04-16 22:00:00,39072
2017-04-16 22:15:00,38390
2017-04-16 22:30:00,37968
2017-04-16 22:45:00,37572
2017-04-16 23:00:00,36988
2017-04-16 23:15:00,36431
2017-04-16 23:30:00,36190
2017-04-16 23:45:00,35879
2017-04-17 00:00:00,35532
2017-04-17 00:15:00,35403
2017-04-17 00:30:00,35450
2017-04-17 00:45:00,35559
2017-04-17 01:00:00,35256
2017-04-17 01:15:00,35369
2017-04-17 01:30:00,35362
2017-04-17 01:45:00,35327
2017-04-17 02:00:00,35587
2017-04-17 02:15:00,35797
2017-04-17 02:30:00,35945
2017-04-17 02:45:00,35951
2017-04-17 03:00:00,36249
2017-04-17 03:15:00,36322
2017-04-17 03:30:00,36301
2017-04-17 03:45:00,36398
2017-04-17 04:00:00,36054
2017-04-17 04:15:00,35895
2017-04-17 04:30:00,35840
2017-04-17 04:45:00,36153
2017-04-17 05:00:00,36559
2017-04-17 05:15:00,37148
2017-04-17 05:30:00,37942
2017-04-17 05:45:00,38833
2017-04-17 06:00:00,40012
2017-04-17 06:15:00,40820
2017-04-17 06:30:00,41438
2017-04-17 06:45:00,42292
2017-04-17 07:00:00,43258
2017-04-17 07:15:00,44064
2017-04-17 07:30:00,44869
2017-04-17 07:45:00,45646
2017-04-17 08:00:00,46090
2017-04-17 08:15:00,47053
2017-04-17 08:30:00,47936
2017-04-17 08:45:00,48506
2017-04-17 09:00:00,49012
2017-04-17 09:15:00,49614
2017-04-17 09:30:00,50178
2017-04-17 09:45:00,49614
2017-04-17 10:00:00,49440
2017-04-17 10:15:00,49035
2017-04-17 10:30:00,48686
2017-04-17 10:45:00,48131
2017-04-17 11:00:00,47776
2017-04-17 11:15:00,47089
2017-04-17 11:30:00,46565
2017-04-17 11:45:00,46112
2017-04-17 12:00:00,45957
2017-04-17 12:15:00,46048
2017-04-17 12:30:00,45050
2017-04-17 12:45:00,44459
2017-04-17 13:00:00,45278
2017-04-17 13:15:00,45372
2017-04-17 13:30:00,45204
2017-04-17 13:45:00,44469
2017-04-17 14:00:00,44418
2017-04-17 14:15:00,44847
2017-04-17 14:30:00,45086
2017-04-17 14:45:00,44991
2017-04-17 15:00:00,45827
2017-04-17 15:15:00,46187
2017-04-17 15:30:00,46693
2017-04-17 15:45:00,46613
2017-04-17 16:00:00,47478
2017-04-17 16:15:00,47624
2017-04-17 16:30:00,47659
2017-04-17 16:45:00,47911
2017-04-17 17:00:00,48273
2017-04-17 17:15:00,48115
2017-04-17 17:30:00,48264
2017-04-17 17:45:00,48301
2017-04-17 18:00:00,48744
2017-04-17 18:15:00,48752
2017-04-17 18:30:00,48802
2017-04-17 18:45:00,49035
2017-04-17 19:00:00,48972
2017-04-17 19:15:00,48765
2017-04-17 19:30:00,48165
2017-04-17 19:45:00,48252
2017-04-17 20:00:00,48620
2017-04-17 20:15:00,48057
2017-04-17 20:30:00,47191
2017-04-17 20:45:00,46526
2017-04-17 21:00:00,46004
2017-04-17 21:15:00,45316
2017-04-17 21:30:00,44340
2017-04-17 21:45:00,43618
2017-04-17 22:00:00,43019
2017-04-17 22:15:00,42286
2017-04-17 22:30:00,41704
2017-04-17 22:45:00,41408
2017-04-17 23:00:00,40861
2017-04-17 23:15:00,40609
2017-04-17 23:30:00,40454
2017-04-17 23:45:00,40209
2017-04-18 00:00:00,40047
2017-04-18 00:15:00,39909
2017-04-18 00:30:00,39949
2017-04-18 00:45:00,39975
2017-04-18 01:00:00,40215
2017-04-18 01:15:00,40473
2017-04-18 01:30:00,40577
2017-04-18 01:45:00,41063
2017-04-18 02:00:00,41829
2017-04-18 02:15:00,42195
2017-04-18 02:30:00,42677
2017-04-18 02:45:00,43480
2017-04-18 03:00:00,44938
2017-04-18 03:15:00,45656
2017-04-18 03:30:00,46854
2017-04-18 03:45:00,48472
2017-04-18 04:00:00,51365
2017-04-18 04:15:00,53240
2017-04-18 04:30:00,54832
2017-04-18 04:45:00,56479
2017-04-18 05:00:00,58841
2017-04-18 05:15:00,60061
2017-04-18 05:30:00,61607
2017-04-18 05:45:00,62759
2017-04-18 06:00:00,63992
2017-04-18 06:15:00,64435
2017-04-18 06:30:00,65002
2017-04-18 06:45:00,65367
2017-04-18 07:00:00,65330
2017-04-18 07:15:00,65569
2017-04-18 07:30:00,66646
2017-04-18 07:45:00,67347
2017-04-18 08:00:00,67501
2017-04-18 08:15:00,67601
2017-04-18 08:30:00,68221
2017-04-18 08:45:00,68858
2017-04-18 09:00:00,68737
2017-04-18 09:15:00,68988
2017-04-18 09:30:00,69352
2017-04-18 09:45:00,69061
2017-04-18 10:00:00,68525
2017-04-18 10:15:00,68084
2017-04-18 10:30:00,68009
2017-04-18 10:45:00,68237
2017-04-18 11:00:00,67866
2017-04-18 11:15:00,67530
2017-04-18 11:30:00,67070
2017-04-18 11:45:00,66533
2017-04-18 12:00:00,66070
2017-04-18 12:15:00,65503
2017-04-18 12:30:00,64782
2017-04-18 12:45:00,65063
2017-04-18 13:00:00,65128
2017-04-18 13:15:00,64583
2017-04-18 13:30:00,64285
2017-04-18 13:45:00,64198
2017-04-18 14:00:00,63741
2017-04-18 14:15:00,64039
2017-04-18 14:30:00,63562
2017-04-18 14:45:00,62947
2017-04-18 15:00:00,62654
2017-04-18 15:15:00,62655
2017-04-18 15:30:00,62951
2017-04-18 15:45:00,62766
2017-04-18 16:00:00,62884
2017-04-18 16:15:00,63045
2017-04-18 16:30:00,63042
2017-04-18 16:45:00,63111
2017-04-18 17:00:00,63093
2017-04-18 17:15:00,62501
2017-04-18 17:30:00,62604
2017-04-18 17:45:00,61903
2017-04-18 18:00:00,62230
2017-04-18 18:15:00,61848
2017-04-18 18:30:00,61724
2017-04-18 18:45:00,61443
2017-04-18 19:00:00,61267
2017-04-18 19:15:00,60369
2017-04-18 19:30:00,59481
2017-04-18 19:45:00,58805
2017-04-18 20:00:00,58006
2017-04-18 20:15:00,57035
2017-04-18 20:30:00,56014
2017-04-18 20:45:00,55037
2017-04-18 21:00:00,53793
2017-04-18 21:15:00,53057
2017-04-18 21:30:00,52155
2017-04-18 21:45:00,51162
2017-04-18 22:00:00,50423
2017-04-18 22:15:00,49497
2017-04-18 22:30:00,49039
2017-04-18 22:45:00,48521
2017-04-18 23:00:00,47966
2017-04-18 23:15:00,47682
2017-04-18 23:30:00,47497
2017-04-18 23:45:00,47253
2017-04-19 00:00:00,47034
2017-04-19 00:15:00,46784
2017-04-19 00:30:00,46649
2017-04-19 00:45:00,46905
2017-04-19 01:00:00,47052
2017-04-19 01:15:00,47092
2017-04-19 01:30:00,47070
2017-04-19 01:45:00,47447
2017-04-19 02:00:00,48163
2017-04-19 02:15:00,48214
2017-04-19 02:30:00,48712
2017-04-19 02:45:00,49164
2017-04-19 03:00:00,50170
2017-04-19 03:15:00,50819
2017-04-19 03:30:00,51600
2017-04-19 03:45:00,53047
2017-04-19 04:00:00,55205
2017-04-19 04:15:00,56623
2017-04-19 04:30:00,58038
2017-04-19 04:45:00,59386
2017-04-19 05:00:00,60875
2017-04-19 05:15:00,62221
2017-04-19 05:30:00,63424
2017-04-19 05:45:00,64152
2017-04-19 06:00:00,64857
2017-04-19 06:15:00,65257
2017-04-19 06:30:00,65513
2017-04-19 06:45:00,65647
2017-04-19 07:00:00,65475
2017-04-19 07:15:00,66080
2017-04-19 07:30:00,66418
2017-04-19 07:45:00,67170
2017-04-19 08:00:00,68041
2017-04-19 08:15:00,67784
2017-04-19 08:30:00,68317
2017-04-19 08:45:00,69427
2017-04-19 09:00:00,69336
2017-04-19 09:15:00,69491
2017-04-19 09:30:00,69623
2017-04-19 09:45:00,68984
2017-04-19 10:00:00,68482
2017-04-19 10:15:00,68126
2017-04-19 10:30:00,67763
2017-04-19 10:45:00,67556
2017-04-19 11:00:00,68364
2017-04-19 11:15:00,67609
2017-04-19 11:30:00,66900
2017-04-19 11:45:00,66134
2017-04-19 12:00:00,65966
2017-04-19 12:15:00,65845
2017-04-19 12:30:00,65616
2017-04-19 12:45:00,65293
2017-04-19 13:00:00,65494
2017-04-19 13:15:00,64845
2017-04-19 13:30:00,64543
2017-04-19 13:45:00,63937
2017-04-19 14:00:00,63234
2017-04-19 14:15:00,62938
2017-04-19 14:30:00,62997
2017-04-19 14:45:00,63159
2017-04-19 15:00:00,62680
2017-04-19 15:15:00,62970
2017-04-19 15:30:00,62690
2017-04-19 15:45:00,62764
2017-04-19 16:00:00,62532
2017-04-19 16:15:00,62660
2017-04-19 16:30:00,62691
2017-04-19 16:45:00,62603
2017-04-19 17:00:00,62705
2017-04-19 17:15:00,62518
2017-04-19 17:30:00,62330
2017-04-19 17:45:00,62299
2017-04-19 18:00:00,62019
2017-04-19 18:15:00,61485
2017-04-19 18:30:00,61425
2017-04-19 18:45:00,61444
2017-04-19 19:00:00,61324
2017-04-19 19:15:00,60400
2017-04-19 19:30:00,59581
2017-04-19 19:45:00,58561
2017-04-19 20:00:00,58339
2017-04-19 20:15:00,57570
2017-04-19 20:30:00,56626
2017-04-19 20:45:00,55241
2017-04-19 21:00:00,54522
2017-04-19 21:15:00,53514
2017-04-19 21:30:00,52796
2017-04-19 21:45:00,51874
2017-04-19 22:00:00,50947
2017-04-19 22:15:00,50223
2017-04-19 22:30:00,49891
2017-04-19 22:45:00,49277
2017-04-19 23:00:00,48784
2017-04-19 23:15:00,48343
2017-04-19 23:30:00,48181
2017-04-19 23:45:00,48062
2017-04-20 00:00:00,47937
2017-04-20 00:15:00,47874
2017-04-20 00:30:00,47859
2017-04-20 00:45:00,47913
2017-04-20 01:00:00,48113
2017-04-20 01:15:00,48227
2017-04-20 01:30:00,48034
2017-04-20 01:45:00,48326
2017-04-20 02:00:00,48875
2017-04-20 02:15:00,49027
2017-04-20 02:30:00,49268
2017-04-20 02:45:00,49620
2017-04-20 03:00:00,51172
2017-04-20 03:15:00,52030
2017-04-20 03:30:00,52849
2017-04-20 03:45:00,54040
2017-04-20 04:00:00,55860
2017-04-20 04:15:00,57271
2017-04-20 04:30:00,58509
2017-04-20 04:45:00,59584
2017-04-20 05:00:00,61165
2017-04-20 05:15:00,62342
2017-04-20 05:30:00,63487
2017-04-20 05:45:00,64340
2017-04-20 06:00:00,64751
2017-04-20 06:15:00,65313
2017-04-20 06:30:00,65566
2017-04-20 06:45:00,65802
2017-04-20 07:00:00,65651
2017-04-20 07:15:00,66010
2017-04-20 07:30:00,66489
2017-04-20 07:45:00,67077
2017-04-20 08:00:00,67246
2017-04-20 08:15:00,67879
2017-04-20 08:30:00,68295
2017-04-20 08:45:00,68450
2017-04-20 09:00:00,68406
2017-04-20 09:15:00,68013
2017-04-20 09:30:00,67694
2017-04-20 09:45:00,68014
2017-04-20 10:00:00,67070
2017-04-20 10:15:00,66923
2017-04-20 10:30:00,67029
2017-04-20 10:45:00,67131
2017-04-20 11:00:00,67137
2017-04-20 11:15:00,66632
2017-04-20 11:30:00,66579
2017-04-20 11:45:00,65974
2017-04-20 12:00:00,65695
2017-04-20 12:15:00,65703
2017-04-20 12:30:00,65329
2017-04-20 12:45:00,65146
2017-04-20 13:00:00,64965
2017-04-20 13:15:00,64455
2017-04-20 13:30:00,64123
2017-04-20 13:45:00,63490
2017-04-20 14:00:00,63088
2017-04-20 14:15:00,62904
2017-04-20 14:30:00,62574
2017-04-20 14:45:00,62544
2017-04-20 15:00:00,62535
2017-04-20 15:15:00,62505
2017-04-20 15:30:00,62534
2017-04-20 15:45:00,62517
2017-04-20 16:00:00,62318
2017-04-20 16:15:00,62106
2017-04-20 16:30:00,62085
2017-04-20 16:45:00,62021
2017-04-20 17:00:00,62032
2017-04-20 17:15:00,62013
2017-04-20 17:30:00,61811
2017-04-20 17:45:00,61852
2017-04-20 18:00:00,61500
2017-04-20 18:15:00,61097
2017-04-20 18:30:00,61206
2017-04-20 18:45:00,61428
2017-04-20 19:00:00,61426
2017-04-20 19:15:00,60659
2017-04-20 19:30:00,59762
2017-04-20 19:45:00,59091
2017-04-20 20:00:00,58845
2017-04-20 20:15:00,57872
2017-04-20 20:30:00,56945
2017-04-20 20:45:00,55931
2017-04-20 21:00:00,54837
2017-04-20 21:15:00,53899
2017-04-20 21:30:00,52991
2017-04-20 21:45:00,52194
2017-04-20 22:00:00,50290
2017-04-20 22:15:00,49341
2017-04-20 22:30:00,48631
2017-04-20 22:45:00,48108
2017-04-20 23:00:00,47453
2017-04-20 23:15:00,46845
2017-04-20 23:30:00,47009
2017-04-20 23:45:00,46658
2017-04-21 00:00:00,46131
2017-04-21 00:15:00,45929
2017-04-21 00:30:00,46006
2017-04-21 00:45:00,46315
2017-04-21 01:00:00,46465
2017-04-21 01:15:00,46629
2017-04-21 01:30:00,46836
2017-04-21 01:45:00,46937
2017-04-21 02:00:00,47528
2017-04-21 02:15:00,47698
2017-04-21 02:30:00,48056
2017-04-21 02:45:00,48487
2017-04-21 03:00:00,49865
2017-04-21 03:15:00,50448
2017-04-21 03:30:00,51509
2017-04-21 03:45:00,52626
2017-04-21 04:00:00,54959
2017-04-21 04:15:00,56426
2017-04-21 04:30:00,57786
2017-04-21 04:45:00,59452
2017-04-21 05:00:00,60886
2017-04-21 05:15:00,62229
2017-04-21 05:30:00,63365
2017-04-21 05:45:00,64234
2017-04-21 06:00:00,65298
2017-04-21 06:15:00,65787
2017-04-21 06:30:00,66303
2017-04-21 06:45:00,66454
2017-04-21 07:00:00,66132
2017-04-21 07:15:00,66525
2017-04-21 07:30:00,66630
2017-04-21 07:45:00,67040
2017-04-21 08:00:00,67194
2017-04-21 08:15:00,67244
2017-04-21 08:30:00,67527
2017-04-21 08:45:00,67775
2017-04-21 09:00:00,68029
2017-04-21 09:15:00,68478
2017-04-21 09:30:00,69088
2017-04-21 09:45:00,69289
2017-04-21 10:00:00,68991
2017-04-21 10:15:00,68906
2017-04-21 10:30:00,68911
2017-04-21 10:45:00,68773
2017-04-21 11:00:00,67769
2017-04-21 11:15:00,67185
2017-04-21 11:30:00,66427
2017-04-21 11:45:00,66001
