Date,MAW
2016-08-06 22:21:00,8269
2016-08-06 22:21:15,8405
2016-08-06 22:21:30,8791
2016-08-06 22:21:45,8815
2016-08-06 22:22:00,8786
2016-08-06 22:22:15,8660
2016-08-06 22:22:30,8523
2016-08-06 22:22:45,8187
2016-08-06 22:23:00,7828
2016-08-06 22:23:15,7637
2016-08-06 22:23:30,7462
2016-08-06 22:23:45,7269
2016-08-07 22:00:00,7136
2016-08-07 22:00:15,7039
2016-08-07 22:00:30,6967
2016-08-07 22:00:45,6899
2016-08-07 22:01:00,6826
2016-08-07 22:01:15,6743
2016-08-07 22:01:30,6685
2016-08-07 22:01:45,6679
2016-08-07 22:02:00,6672
2016-08-07 22:02:15,6639
2016-08-07 22:02:30,6636
2016-08-07 22:02:45,6666
2016-08-07 22:03:00,6693
2016-08-07 22:03:15,6656
2016-08-07 22:03:30,6661
2016-08-07 22:03:45,6688
2016-08-07 22:04:00,6998
2016-08-07 22:04:15,7075
2016-08-07 22:04:30,7194
2016-08-07 22:04:45,7293
2016-08-07 22:05:00,7598
2016-08-07 22:05:15,7743
2016-08-07 22:05:30,8022
2016-08-07 22:05:45,8334
2016-08-07 22:06:00,8755
2016-08-07 22:06:15,9204
2016-08-07 22:06:30,9487
2016-08-07 22:06:45,9786
2016-08-07 22:07:00,10066
2016-08-07 22:07:15,10288
2016-08-07 22:07:30,10470
2016-08-07 22:07:45,10779
2016-08-07 22:08:00,10862
2016-08-07 22:08:15,10894
2016-08-07 22:08:30,10852
2016-08-07 22:08:45,10824
2016-08-07 22:09:00,10863
2016-08-07 22:09:15,10951
2016-08-07 22:09:30,10956
2016-08-07 22:09:45,10975
2016-08-07 22:10:00,11061
2016-08-07 22:10:15,11078
2016-08-07 22:10:30,11095
2016-08-07 22:10:45,11138
2016-08-07 22:11:00,11225
2016-08-07 22:11:15,11319
2016-08-07 22:11:30,11350
2016-08-07 22:11:45,11435
2016-08-07 22:12:00,10573
2016-08-07 22:12:15,10068
2016-08-07 22:12:30,10520
2016-08-07 22:12:45,9749
2016-08-07 22:13:00,10604
2016-08-07 22:13:15,10203
2016-08-07 22:13:30,10102
2016-08-07 22:13:45,10519
2016-08-07 22:14:00,10501
2016-08-07 22:14:15,10186
2016-08-07 22:14:30,9587
2016-08-07 22:14:45,9948
2016-08-07 22:15:00,9707
2016-08-07 22:15:15,10197
2016-08-07 22:15:30,10049
2016-08-07 22:15:45,10155
2016-08-07 22:16:00,9522
2016-08-07 22:16:15,9436
2016-08-07 22:16:30,8980
2016-08-07 22:16:45,10071
2016-08-07 22:17:00,10095
2016-08-07 22:17:15,10089
2016-08-07 22:17:30,9596
2016-08-07 22:17:45,10114
2016-08-07 22:18:00,10047
2016-08-07 22:18:15,9622
2016-08-07 22:18:30,10006
2016-08-07 22:18:45,10137
2016-08-07 22:19:00,9650
2016-08-07 22:19:15,9694
2016-08-07 22:19:30,9687
2016-08-07 22:19:45,10047
2016-08-07 22:20:00,9950
2016-08-07 22:20:15,9619
2016-08-07 22:20:30,9683
2016-08-07 22:20:45,9154
2016-08-07 22:21:00,9678
2016-08-07 22:21:15,9537
2016-08-07 22:21:30,9835
2016-08-07 22:21:45,8685
2016-08-07 22:22:00,8595
2016-08-07 22:22:15,8363
2016-08-07 22:22:30,8181
2016-08-07 22:22:45,8211
2016-08-07 22:23:00,8343
2016-08-07 22:23:15,8247
2016-08-07 22:23:30,8045
2016-08-07 22:23:45,7900
2016-08-08 22:00:00,7937
2016-08-08 22:00:15,7864
2016-08-08 22:00:30,7788
2016-08-08 22:00:45,7702
2016-08-08 22:01:00,7611
2016-08-08 22:01:15,7528
2016-08-08 22:01:30,7457
2016-08-08 22:01:45,7421
2016-08-08 22:02:00,7390
2016-08-08 22:02:15,7357
2016-08-08 22:02:30,7354
2016-08-08 22:02:45,7378
2016-08-08 22:03:00,7425
2016-08-08 22:03:15,7444
2016-08-08 22:03:30,7440
2016-08-08 22:03:45,7446
2016-08-08 22:04:00,7600
2016-08-08 22:04:15,7651
2016-08-08 22:04:30,7718
2016-08-08 22:04:45,7794
2016-08-08 22:05:00,8006
2016-08-08 22:05:15,8110
2016-08-08 22:05:30,8301
2016-08-08 22:05:45,8532
2016-08-08 22:06:00,8860
2016-08-08 22:06:15,9187
2016-08-08 22:06:30,9484
2016-08-08 22:06:45,9731
2016-08-08 22:07:00,9984
2016-08-08 22:07:15,10217
2016-08-08 22:07:30,10385
2016-08-08 22:07:45,10602
2016-08-08 22:08:00,10661
2016-08-08 22:08:15,10742
2016-08-08 22:08:30,10751
2016-08-08 22:08:45,10732
2016-08-08 22:09:00,10800
2016-08-08 22:09:15,10864
2016-08-08 22:09:30,10893
2016-08-08 22:09:45,10928
2016-08-08 22:10:00,10971
2016-08-08 22:10:15,11013
2016-08-08 22:10:30,11027
2016-08-08 22:10:45,11082
2016-08-08 22:11:00,11153
2016-08-08 22:11:15,11236
2016-08-08 22:11:30,11273
2016-08-08 22:11:45,10954
2016-08-08 22:12:00,11059
2016-08-08 22:12:15,11067
2016-08-08 22:12:30,10927
2016-08-08 22:12:45,10937
2016-08-08 22:13:00,10642
2016-08-08 22:13:15,10670
2016-08-08 22:13:30,10524
2016-08-08 22:13:45,10460
2016-08-08 22:14:00,10460
2016-08-08 22:14:15,10215
2016-08-08 22:14:30,10154
2016-08-08 22:14:45,10539
2016-08-08 22:15:00,10598
2016-08-08 22:15:15,10409
2016-08-08 22:15:30,10437
2016-08-08 22:15:45,10346
2016-08-08 22:16:00,10420
2016-08-08 22:16:15,10509
2016-08-08 22:16:30,10233
2016-08-08 22:16:45,10332
2016-08-08 22:17:00,10359
2016-08-08 22:17:15,10409
2016-08-08 22:17:30,10510
2016-08-08 22:17:45,10558
2016-08-08 22:18:00,10519
2016-08-08 22:18:15,10545
2016-08-08 22:18:30,10667
2016-08-08 22:18:45,10767
2016-08-08 22:19:00,10808
2016-08-08 22:19:15,10736
2016-08-08 22:19:30,10689
2016-08-08 22:19:45,10732
2016-08-08 22:20:00,10503
2016-08-08 22:20:15,10257
2016-08-08 22:20:30,10129
2016-08-08 22:20:45,9996
2016-08-08 22:21:00,9573
2016-08-08 22:21:15,9678
2016-08-08 22:21:30,9735
2016-08-08 22:21:45,9527
2016-08-08 22:22:00,9435
2016-08-08 22:22:15,9259
2016-08-08 22:22:30,9073
2016-08-08 22:22:45,8814
2016-08-08 22:23:00,8519
2016-08-08 22:23:15,8320
2016-08-08 22:23:30,8124
2016-08-08 22:23:45,8010
2016-08-09 22:00:00,8044
2016-08-09 22:00:15,7965
2016-08-09 22:00:30,7883
2016-08-09 22:00:45,7796
2016-08-09 22:01:00,7703
2016-08-09 22:01:15,7623
2016-08-09 22:01:30,7552
2016-08-09 22:01:45,7513
2016-08-09 22:02:00,7479
2016-08-09 22:02:15,7454
2016-08-09 22:02:30,7461
2016-08-09 22:02:45,7484
2016-08-09 22:03:00,7530
2016-08-09 22:03:15,7554
2016-08-09 22:03:30,7549
2016-08-09 22:03:45,7551
2016-08-09 22:04:00,7698
2016-08-09 22:04:15,7750
2016-08-09 22:04:30,7816
2016-08-09 22:04:45,7891
2016-08-09 22:05:00,8089
2016-08-09 22:05:15,8188
2016-08-09 22:05:30,8367
2016-08-09 22:05:45,8575
2016-08-09 22:06:00,8888
2016-08-09 22:06:15,9203
2016-08-09 22:06:30,9485
2016-08-09 22:06:45,9720
2016-08-09 22:07:00,9975
2016-08-09 22:07:15,10205
2016-08-09 22:07:30,10576
2016-08-09 22:07:45,10724
2016-08-09 22:08:00,10776
2016-08-09 22:08:15,10871
2016-08-09 22:08:30,10879
2016-08-09 22:08:45,10862
2016-08-09 22:09:00,10939
2016-08-09 22:09:15,10971
2016-08-09 22:09:30,11018
2016-08-09 22:09:45,11075
2016-08-09 22:10:00,11113
2016-08-09 22:10:15,11153
2016-08-09 22:10:30,11170
2016-08-09 22:10:45,11215
2016-08-09 22:11:00,11286
2016-08-09 22:11:15,11361
2016-08-09 22:11:30,11400
2016-08-09 22:11:45,10946
2016-08-09 22:12:00,11141
2016-08-09 22:12:15,11156
2016-08-09 22:12:30,11016
2016-08-09 22:12:45,11040
2016-08-09 22:13:00,10692
2016-08-09 22:13:15,10802
2016-08-09 22:13:30,10674
2016-08-09 22:13:45,10567
2016-08-09 22:14:00,10573
2016-08-09 22:14:15,10292
2016-08-09 22:14:30,10314
2016-08-09 22:14:45,10810
2016-08-09 22:15:00,11071
2016-08-09 22:15:15,10532
2016-08-09 22:15:30,10525
2016-08-09 22:15:45,10470
2016-08-09 22:16:00,10533
2016-08-09 22:16:15,10790
2016-08-09 22:16:30,10877
2016-08-09 22:16:45,10476
2016-08-09 22:17:00,10497
2016-08-09 22:17:15,10512
2016-08-09 22:17:30,10570
2016-08-09 22:17:45,10566
2016-08-09 22:18:00,10494
2016-08-09 22:18:15,10600
2016-08-09 22:18:30,10679
2016-08-09 22:18:45,10769
2016-08-09 22:19:00,10826
2016-08-09 22:19:15,10804
2016-08-09 22:19:30,10780
2016-08-09 22:19:45,10711
2016-08-09 22:20:00,10593
2016-08-09 22:20:15,10441
2016-08-09 22:20:30,10165
2016-08-09 22:20:45,10063
2016-08-09 22:21:00,9677
2016-08-09 22:21:15,9730
2016-08-09 22:21:30,9658
2016-08-09 22:21:45,9673
2016-08-09 22:22:00,9581
2016-08-09 22:22:15,9427
2016-08-09 22:22:30,9235
2016-08-09 22:22:45,8920
2016-08-09 22:23:00,8619
2016-08-09 22:23:15,8417
2016-08-09 22:23:30,8229
2016-08-09 22:23:45,8143
2016-08-10 22:00:00,8217
2016-08-10 22:00:15,8150
2016-08-10 22:00:30,8068
2016-08-10 22:00:45,7977
2016-08-10 22:01:00,7882
2016-08-10 22:01:15,7800
2016-08-10 22:01:30,7729
2016-08-10 22:01:45,7688
2016-08-10 22:02:00,7651
2016-08-10 22:02:15,7622
2016-08-10 22:02:30,7624
2016-08-10 22:02:45,7647
2016-08-10 22:03:00,7692
2016-08-10 22:03:15,7717
2016-08-10 22:03:30,7710
2016-08-10 22:03:45,7706
2016-08-10 22:04:00,7855
2016-08-10 22:04:15,7904
2016-08-10 22:04:30,7968
2016-08-10 22:04:45,8041
2016-08-10 22:05:00,8238
2016-08-10 22:05:15,8340
2016-08-10 22:05:30,8517
2016-08-10 22:05:45,8732
2016-08-10 22:06:00,9052
2016-08-10 22:06:15,9359
2016-08-10 22:06:30,9645
2016-08-10 22:06:45,9874
2016-08-10 22:07:00,10132
2016-08-10 22:07:15,10361
2016-08-10 22:07:30,10590
2016-08-10 22:07:45,10737
2016-08-10 22:08:00,10788
2016-08-10 22:08:15,10883
2016-08-10 22:08:30,10893
2016-08-10 22:08:45,10876
2016-08-10 22:09:00,10953
2016-08-10 22:09:15,10984
2016-08-10 22:09:30,11034
2016-08-10 22:09:45,11090
2016-08-10 22:10:00,11128
2016-08-10 22:10:15,11167
2016-08-10 22:10:30,11184
2016-08-10 22:10:45,11229
2016-08-10 22:11:00,11302
2016-08-10 22:11:15,11377
2016-08-10 22:11:30,11416
2016-08-10 22:11:45,10953
2016-08-10 22:12:00,11158
2016-08-10 22:12:15,11170
2016-08-10 22:12:30,11032
2016-08-10 22:12:45,11056
2016-08-10 22:13:00,10708
2016-08-10 22:13:15,10817
2016-08-10 22:13:30,10690
2016-08-10 22:13:45,10585
2016-08-10 22:14:00,10592
2016-08-10 22:14:15,10312
2016-08-10 22:14:30,10331
2016-08-10 22:14:45,10823
2016-08-10 22:15:00,11078
2016-08-10 22:15:15,10551
2016-08-10 22:15:30,10543
2016-08-10 22:15:45,10488
2016-08-10 22:16:00,10547
2016-08-10 22:16:15,10795
2016-08-10 22:16:30,10872
2016-08-10 22:16:45,10490
2016-08-10 22:17:00,10510
2016-08-10 22:17:15,10526
2016-08-10 22:17:30,10582
2016-08-10 22:17:45,10581
2016-08-10 22:18:00,10510
2016-08-10 22:18:15,10614
2016-08-10 22:18:30,10697
2016-08-10 22:18:45,10787
2016-08-10 22:19:00,10845
2016-08-10 22:19:15,10823
2016-08-10 22:19:30,10799
2016-08-10 22:19:45,10728
2016-08-10 22:20:00,10611
2016-08-10 22:20:15,10465
2016-08-10 22:20:30,10183
2016-08-10 22:20:45,10079
2016-08-10 22:21:00,9697
2016-08-10 22:21:15,9752
2016-08-10 22:21:30,9670
2016-08-10 22:21:45,9697
2016-08-10 22:22:00,9605
2016-08-10 22:22:15,9451
2016-08-10 22:22:30,9260
2016-08-10 22:22:45,8944
2016-08-10 22:23:00,8641
2016-08-10 22:23:15,8438
2016-08-10 22:23:30,8251
2016-08-10 22:23:45,8112
2016-08-11 22:00:00,8067
2016-08-11 22:00:15,7969
2016-08-11 22:00:30,7878
2016-08-11 22:00:45,7787
2016-08-11 22:01:00,7692
2016-08-11 22:01:15,7611
2016-08-11 22:01:30,7539
2016-08-11 22:01:45,7499
2016-08-11 22:02:00,7464
2016-08-11 22:02:15,7435
2016-08-11 22:02:30,7437
2016-08-11 22:02:45,7459
2016-08-11 22:03:00,7502
2016-08-11 22:03:15,7524
2016-08-11 22:03:30,7518
2016-08-11 22:03:45,7517
2016-08-11 22:04:00,7658
2016-08-11 22:04:15,7704
2016-08-11 22:04:30,7762
2016-08-11 22:04:45,7827
2016-08-11 22:05:00,8017
2016-08-11 22:05:15,8104
2016-08-11 22:05:30,8273
2016-08-11 22:05:45,8468
2016-08-11 22:06:00,8760
2016-08-11 22:06:15,9069
2016-08-11 22:06:30,9343
2016-08-11 22:06:45,9574
2016-08-11 22:07:00,9820
2016-08-11 22:07:15,10050
2016-08-11 22:07:30,10341
2016-08-11 22:07:45,10510
2016-08-11 22:08:00,10571
2016-08-11 22:08:15,10661
2016-08-11 22:08:30,10679
2016-08-11 22:08:45,10668
2016-08-11 22:09:00,10745
2016-08-11 22:09:15,10794
2016-08-11 22:09:30,10827
2016-08-11 22:09:45,10891
2016-08-11 22:10:00,10933
2016-08-11 22:10:15,10979
2016-08-11 22:10:30,10999
2016-08-11 22:10:45,11050
2016-08-11 22:11:00,11123
2016-08-11 22:11:15,11201
2016-08-11 22:11:30,11246
2016-08-11 22:11:45,10831
2016-08-11 22:12:00,10971
2016-08-11 22:12:15,11005
2016-08-11 22:12:30,10835
2016-08-11 22:12:45,10855
2016-08-11 22:13:00,10497
2016-08-11 22:13:15,10614
2016-08-11 22:13:30,10488
2016-08-11 22:13:45,10359
2016-08-11 22:14:00,10360
2016-08-11 22:14:15,10070
2016-08-11 22:14:30,10100
2016-08-11 22:14:45,10607
2016-08-11 22:15:00,10871
2016-08-11 22:15:15,10314
2016-08-11 22:15:30,10314
2016-08-11 22:15:45,10258
2016-08-11 22:16:00,10343
2016-08-11 22:16:15,10629
2016-08-11 22:16:30,10705
2016-08-11 22:16:45,10269
2016-08-11 22:17:00,10307
2016-08-11 22:17:15,10329
2016-08-11 22:17:30,10414
2016-08-11 22:17:45,10396
2016-08-11 22:18:00,10334
2016-08-11 22:18:15,10454
2016-08-11 22:18:30,10523
2016-08-11 22:18:45,10615
2016-08-11 22:19:00,10675
2016-08-11 22:19:15,10653
2016-08-11 22:19:30,10622
2016-08-11 22:19:45,10538
2016-08-11 22:20:00,10436
2016-08-11 22:20:15,10266
2016-08-11 22:20:30,9996
2016-08-11 22:20:45,9923
2016-08-11 22:21:00,9504
2016-08-11 22:21:15,9563
2016-08-11 22:21:30,9564
2016-08-11 22:21:45,9537
2016-08-11 22:22:00,9448
2016-08-11 22:22:15,9295
2016-08-11 22:22:30,9106
2016-08-11 22:22:45,8794
2016-08-11 22:23:00,8494
2016-08-11 22:23:15,8294
2016-08-11 22:23:30,8106
2016-08-11 22:23:45,7852
2016-08-12 22:00:00,7561
2016-08-12 22:00:15,7401
2016-08-12 22:00:30,7271
2016-08-12 22:00:45,7154
2016-08-12 22:01:00,7051
2016-08-12 22:01:15,6965
2016-08-12 22:01:30,6885
2016-08-12 22:01:45,6842
2016-08-12 22:02:00,6802
2016-08-12 22:02:15,6747
2016-08-12 22:02:30,6708
2016-08-12 22:02:45,6717
2016-08-12 22:03:00,6738
2016-08-12 22:03:15,6741
2016-08-12 22:03:30,6721
2016-08-12 22:03:45,6702
2016-08-12 22:04:00,6770
2016-08-12 22:04:15,6763
2016-08-12 22:04:30,6743
2016-08-12 22:04:45,6715
2016-08-12 22:05:00,6800
2016-08-12 22:05:15,6750
2016-08-12 22:05:30,6796
2016-08-12 22:05:45,6799
2016-08-12 22:06:00,6764
2016-08-12 22:06:15,6961
2016-08-12 22:06:30,7053
2016-08-12 22:06:45,7177
2016-08-12 22:07:00,7316
2016-08-12 22:07:15,7517
2016-08-12 22:07:30,7892
2016-08-12 22:07:45,8242
2016-08-12 22:08:00,8415
2016-08-12 22:08:15,8511
2016-08-12 22:08:30,8702
2016-08-12 22:08:45,8777
2016-08-12 22:09:00,8922
2016-08-12 22:09:15,9097
2016-08-12 22:09:30,9145
2016-08-12 22:09:45,9245
2016-08-12 22:10:00,9337
2016-08-12 22:10:15,9413
2016-08-12 22:10:30,9469
2016-08-12 22:10:45,9599
2016-08-12 22:11:00,9778
2016-08-12 22:11:15,9924
2016-08-12 22:11:30,10035
2016-08-12 22:11:45,9560
2016-08-12 22:12:00,9604
2016-08-12 22:12:15,9648
2016-08-12 22:12:30,9238
2016-08-12 22:12:45,9252
2016-08-12 22:13:00,8760
2016-08-12 22:13:15,8975
2016-08-12 22:13:30,8913
2016-08-12 22:13:45,8638
2016-08-12 22:14:00,8606
2016-08-12 22:14:15,8276
2016-08-12 22:14:30,8307
2016-08-12 22:14:45,8845
2016-08-12 22:15:00,9082
2016-08-12 22:15:15,8481
2016-08-12 22:15:30,8458
2016-08-12 22:15:45,8438
2016-08-12 22:16:00,8550
2016-08-12 22:16:15,8991
2016-08-12 22:16:30,8991
2016-08-12 22:16:45,8361
2016-08-12 22:17:00,8542
2016-08-12 22:17:15,8597
2016-08-12 22:17:30,8902
2016-08-12 22:17:45,8794
2016-08-12 22:18:00,8891
2016-08-12 22:18:15,9112
2016-08-12 22:18:30,9189
2016-08-12 22:18:45,9282
2016-08-12 22:19:00,9412
2016-08-12 22:19:15,9474
2016-08-12 22:19:30,9391
2016-08-12 22:19:45,8957
2016-08-12 22:20:00,9242
2016-08-12 22:20:15,9230
2016-08-12 22:20:30,8630
2016-08-12 22:20:45,8852
2016-08-12 22:21:00,8323
2016-08-12 22:21:15,8424
2016-08-12 22:21:30,8788
2016-08-12 22:21:45,8904
2016-08-12 22:22:00,8867
2016-08-12 22:22:15,8759
2016-08-12 22:22:30,8617
2016-08-12 22:22:45,8247
2016-08-12 22:23:00,7873
2016-08-12 22:23:15,7678
2016-08-12 22:23:30,7507
2016-08-12 22:23:45,7333
2016-08-13 22:00:00,7227
2016-08-13 22:00:15,7116
2016-08-13 22:00:30,6998
2016-08-13 22:00:45,6885
2016-08-13 22:01:00,6788
2016-08-13 22:01:15,6704
2016-08-13 22:01:30,6625
2016-08-13 22:01:45,6584
2016-08-13 22:02:00,6550
2016-08-13 22:02:15,6496
2016-08-13 22:02:30,6455
2016-08-13 22:02:45,6463
2016-08-13 22:03:00,6484
2016-08-13 22:03:15,6483
2016-08-13 22:03:30,6464
2016-08-13 22:03:45,6450
2016-08-13 22:04:00,6520
2016-08-13 22:04:15,6516
2016-08-13 22:04:30,6498
2016-08-13 22:04:45,6472
2016-08-13 22:05:00,6562
2016-08-13 22:05:15,6515
2016-08-13 22:05:30,6560
2016-08-13 22:05:45,6560
2016-08-13 22:06:00,6517
2016-08-13 22:06:15,6701
2016-08-13 22:06:30,6787
2016-08-13 22:06:45,6911
2016-08-13 22:07:00,7043
2016-08-13 22:07:15,7243
2016-08-13 22:07:30,7721
2016-08-13 22:07:45,8117
2016-08-13 22:08:00,8294
2016-08-13 22:08:15,8394
2016-08-13 22:08:30,8592
2016-08-13 22:08:45,8672
2016-08-13 22:09:00,8819
2016-08-13 22:09:15,9008
2016-08-13 22:09:30,9064
2016-08-13 22:09:45,9148
2016-08-13 22:10:00,9246
2016-08-13 22:10:15,9324
2016-08-13 22:10:30,9378
2016-08-13 22:10:45,9517
2016-08-13 22:11:00,9706
2016-08-13 22:11:15,9863
2016-08-13 22:11:30,9975
2016-08-13 22:11:45,9517
2016-08-13 22:12:00,9570
2016-08-13 22:12:15,9584
2016-08-13 22:12:30,9189
2016-08-13 22:12:45,9200
2016-08-13 22:13:00,8717
2016-08-13 22:13:15,8901
2016-08-13 22:13:30,8834
2016-08-13 22:13:45,8585
2016-08-13 22:14:00,8552
2016-08-13 22:14:15,8242
2016-08-13 22:14:30,8224
2016-08-13 22:14:45,8702
2016-08-13 22:15:00,8832
2016-08-13 22:15:15,8420
2016-08-13 22:15:30,8404
2016-08-13 22:15:45,8376
2016-08-13 22:16:00,8478
2016-08-13 22:16:15,8795
2016-08-13 22:16:30,8628
2016-08-13 22:16:45,8299
2016-08-13 22:17:00,8474
2016-08-13 22:17:15,8540
2016-08-13 22:17:30,8847
2016-08-13 22:17:45,8775
2016-08-13 22:18:00,8893
2016-08-13 22:18:15,9069
2016-08-13 22:18:30,9184
2016-08-13 22:18:45,9279
2016-08-13 22:19:00,9404
2016-08-13 22:19:15,9445
2016-08-13 22:19:30,9350
2016-08-13 22:19:45,8954
2016-08-13 22:20:00,9188
2016-08-13 22:20:15,9200
2016-08-13 22:20:30,8615
2016-08-13 22:20:45,8802
2016-08-13 22:21:00,8294
2016-08-13 22:21:15,8422
2016-08-13 22:21:30,8794
2016-08-13 22:21:45,8856
2016-08-13 22:22:00,8826
2016-08-13 22:22:15,8704
2016-08-13 22:22:30,8567
2016-08-13 22:22:45,8220
2016-08-13 22:23:00,7855
2016-08-13 22:23:15,7663
2016-08-13 22:23:30,7489
2016-08-13 22:23:45,7289
2016-08-14 22:00:00,7139
2016-08-14 22:00:15,7038
2016-08-14 22:00:30,6965
2016-08-14 22:00:45,6897
2016-08-14 22:01:00,6824
2016-08-14 22:01:15,6740
2016-08-14 22:01:30,6683
2016-08-14 22:01:45,6677
2016-08-14 22:02:00,6670
2016-08-14 22:02:15,6637
2016-08-14 22:02:30,6635
2016-08-14 22:02:45,6665
2016-08-14 22:03:00,6693
2016-08-14 22:03:15,6655
2016-08-14 22:03:30,6660
2016-08-14 22:03:45,6687
2016-08-14 22:04:00,6999
2016-08-14 22:04:15,7076
2016-08-14 22:04:30,7195
2016-08-14 22:04:45,7296
2016-08-14 22:05:00,7602
2016-08-14 22:05:15,7748
2016-08-14 22:05:30,8028
2016-08-14 22:05:45,8341
2016-08-14 22:06:00,8763
2016-08-14 22:06:15,9213
2016-08-14 22:06:30,9496
2016-08-14 22:06:45,9795
2016-08-14 22:07:00,10076
2016-08-14 22:07:15,10298
2016-08-14 22:07:30,10491
2016-08-14 22:07:45,10798
2016-08-14 22:08:00,10881
2016-08-14 22:08:15,10913
2016-08-14 22:08:30,10869
2016-08-14 22:08:45,10841
2016-08-14 22:09:00,10880
2016-08-14 22:09:15,10966
2016-08-14 22:09:30,10971
2016-08-14 22:09:45,10990
2016-08-14 22:10:00,11076
2016-08-14 22:10:15,11093
2016-08-14 22:10:30,11109
2016-08-14 22:10:45,11151
2016-08-14 22:11:00,11238
2016-08-14 22:11:15,11331
2016-08-14 22:11:30,11362
2016-08-14 22:11:45,11448
2016-08-14 22:12:00,10583
2016-08-14 22:12:15,10076
2016-08-14 22:12:30,10533
2016-08-14 22:12:45,9759
2016-08-14 22:13:00,10619
2016-08-14 22:13:15,10216
2016-08-14 22:13:30,10115
2016-08-14 22:13:45,10535
2016-08-14 22:14:00,10517
2016-08-14 22:14:15,10202
2016-08-14 22:14:30,9601
2016-08-14 22:14:45,9964
2016-08-14 22:15:00,9724
2016-08-14 22:15:15,10213
2016-08-14 22:15:30,10064
2016-08-14 22:15:45,10170
2016-08-14 22:16:00,9535
2016-08-14 22:16:15,9449
2016-08-14 22:16:30,8998
2016-08-14 22:16:45,10089
2016-08-14 22:17:00,10111
2016-08-14 22:17:15,10105
2016-08-14 22:17:30,9607
2016-08-14 22:17:45,10126
2016-08-14 22:18:00,10057
2016-08-14 22:18:15,9631
2016-08-14 22:18:30,10015
2016-08-14 22:18:45,10145
2016-08-14 22:19:00,9656
2016-08-14 22:19:15,9700
2016-08-14 22:19:30,9694
2016-08-14 22:19:45,10058
2016-08-14 22:20:00,9957
2016-08-14 22:20:15,9627
2016-08-14 22:20:30,9693
2016-08-14 22:20:45,9159
2016-08-14 22:21:00,9689
2016-08-14 22:21:15,9546
2016-08-14 22:21:30,9841
2016-08-14 22:21:45,8686
2016-08-14 22:22:00,8596
2016-08-14 22:22:15,8363
2016-08-14 22:22:30,8180
2016-08-14 22:22:45,8212
2016-08-14 22:23:00,8348
2016-08-14 22:23:15,8252
2016-08-14 22:23:30,8050
2016-08-14 22:23:45,7887
2016-08-15 22:00:00,7882
2016-08-15 22:00:15,7799
2016-08-15 22:00:30,7722
2016-08-15 22:00:45,7637
2016-08-15 22:01:00,7546
2016-08-15 22:01:15,7463
2016-08-15 22:01:30,7392
2016-08-15 22:01:45,7357
2016-08-15 22:02:00,7327
2016-08-15 22:02:15,7293
2016-08-15 22:02:30,7288
2016-08-15 22:02:45,7313
2016-08-15 22:03:00,7360
2016-08-15 22:03:15,7378
2016-08-15 22:03:30,7375
2016-08-15 22:03:45,7382
2016-08-15 22:04:00,7536
2016-08-15 22:04:15,7587
2016-08-15 22:04:30,7654
2016-08-15 22:04:45,7729
2016-08-15 22:05:00,7943
2016-08-15 22:05:15,8046
2016-08-15 22:05:30,8238
2016-08-15 22:05:45,8470
2016-08-15 22:06:00,8795
2016-08-15 22:06:15,9127
2016-08-15 22:06:30,9423
2016-08-15 22:06:45,9674
2016-08-15 22:07:00,9925
2016-08-15 22:07:15,10159
2016-08-15 22:07:30,10311
2016-08-15 22:07:45,10543
2016-08-15 22:08:00,10605
2016-08-15 22:08:15,10683
2016-08-15 22:08:30,10694
2016-08-15 22:08:45,10675
2016-08-15 22:09:00,10742
2016-08-15 22:09:15,10815
2016-08-15 22:09:30,10839
2016-08-15 22:09:45,10870
2016-08-15 22:10:00,10915
2016-08-15 22:10:15,10959
2016-08-15 22:10:30,10973
2016-08-15 22:10:45,11030
2016-08-15 22:11:00,11102
2016-08-15 22:11:15,11186
2016-08-15 22:11:30,11225
2016-08-15 22:11:45,10934
2016-08-15 22:12:00,11016
2016-08-15 22:12:15,11025
2016-08-15 22:12:30,10880
2016-08-15 22:12:45,10887
2016-08-15 22:13:00,10599
2016-08-15 22:13:15,10614
2016-08-15 22:13:30,10465
2016-08-15 22:13:45,10405
2016-08-15 22:14:00,10404
2016-08-15 22:14:15,10163
2016-08-15 22:14:30,10090
2016-08-15 22:14:45,10457
2016-08-15 22:15:00,10481
2016-08-15 22:15:15,10350
2016-08-15 22:15:30,10385
2016-08-15 22:15:45,10288
2016-08-15 22:16:00,10366
2016-08-15 22:16:15,10432
2016-08-15 22:16:30,10091
2016-08-15 22:16:45,10271
2016-08-15 22:17:00,10302
2016-08-15 22:17:15,10359
2016-08-15 22:17:30,10471
2016-08-15 22:17:45,10525
2016-08-15 22:18:00,10494
2016-08-15 22:18:15,10509
2016-08-15 22:18:30,10636
2016-08-15 22:18:45,10738
2016-08-15 22:19:00,10778
2016-08-15 22:19:15,10698
2016-08-15 22:19:30,10646
2016-08-15 22:19:45,10704
2016-08-15 22:20:00,10460
2016-08-15 22:20:15,10196
2016-08-15 22:20:30,10093
2016-08-15 22:20:45,9960
2016-08-15 22:21:00,9525
2016-08-15 22:21:15,9639
2016-08-15 22:21:30,9730
2016-08-15 22:21:45,9478
2016-08-15 22:22:00,9386
2016-08-15 22:22:15,9208
2016-08-15 22:22:30,9023
2016-08-15 22:22:45,8774
2016-08-15 22:23:00,8481
2016-08-15 22:23:15,8282
